Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= 0,0.32813,0.99184,1.33037
0 < OWN_COMMIT <= 0.194,0.07098,0.97484,1.30757
MaxInheritanceTree <= 1.855,0.19955,0.94407,1.2663
1.855 < MaxInheritanceTree <= 2.09,0.23661,0.93585,1.25527
AvgLineBlank <= -0.108,0.06964,0.91667,1.22954
RatioCommentToCode > 0.884,0.19554,0.91324,1.22495
CountClassCoupled <= 1.35,0.2,0.89955,1.20659
AvgEssential > 1.2915,0.20089,0.86889,1.16546
0.624 < RatioCommentToCode <= 0.884,0.19688,0.86848,1.16491
CountInput_Min > 1.156,0.18482,0.86715,1.16312
