Antecedent,Antecedent Coverage %,Confidence,Lift
-0.017 < OWN_COMMIT <= 0.077,0.31905,0.99104,1.29026
OWN_COMMIT <= -0.017,0.08333,0.98857,1.28704
RatioCommentToCode > 1.795,0.20048,0.95012,1.23698
1.055 < MaxInheritanceTree <= 1.715,0.16143,0.941,1.22511
CountClassCoupled <= 1.3,0.20238,0.93882,1.22227
CountInput_Min > 2.4,0.1981,0.93029,1.21116
MaxInheritanceTree <= 1.055,0.24,0.92659,1.20634
CountInput_Mean > 5.28 & -0.015 < CountDeclMethodDefault <= 0.23,0.1419,0.92282,1.20144
1.715 < MaxInheritanceTree <= 2.115,0.20762,0.91743,1.19442
AvgLineComment > 4.24,0.18762,0.90355,1.17636
