Antecedent,Antecedent Coverage %,Confidence,Lift
CountDeclMethodPublic <= 1.3 & -0.26 < AvgLineBlank <= 0.125,0.08125,0.98352,1.27493
-0.018 < OWN_COMMIT <= 0.059,0.34643,0.98196,1.27291
MaxInheritanceTree <= 1.045 & -0.215 < CountDeclMethodDefault <= 0.07,0.13571,0.98026,1.27071
OWN_COMMIT <= -0.018,0.08884,0.9799,1.27024
CountClassCoupled <= 0.9,0.19777,0.97743,1.26703
RatioCommentToCode > 1.475,0.19955,0.95302,1.2354
0.9 < CountClassCoupled <= 3.35,0.2067,0.946,1.2263
-0.26 < AvgLineBlank <= 0.125 & 0.77 < CountDeclClass <= 1.07,0.25893,0.94483,1.22478
-0.05 < MAJOR_LINE <= 0.48 & -0.26 < AvgLineBlank <= 0.125,0.1817,0.94349,1.22304
MaxInheritanceTree <= 1.045,0.24911,0.92294,1.1964
