Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.031,0.07723,1.0,1.2507
-0.031 < OWN_COMMIT <= 0.048,0.35938,0.9913,1.23982
CountClassCoupled <= 1,0.21161,0.94515,1.18209
RatioCommentToCode > 1.74,0.19911,0.9417,1.17779
1.03 < MaxInheritanceTree <= 1.76,0.15759,0.91501,1.14441
0.85 < RatioCommentToCode <= 1.74,0.19241,0.91415,1.14333
MaxInheritanceTree <= 1.03,0.24464,0.90876,1.13658
1 < CountClassCoupled <= 2.82,0.18571,0.89183,1.11541
-0.265 < AvgLineBlank <= 0.085,0.49196,0.88294,1.10429
CountDeclMethodPublic <= 1.25,0.20536,0.88043,1.10116
