Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.022,0.09196,1.0,1.32075
1.01 < MaxInheritanceTree <= 1.61 & -0.25 < CountDeclClassVariable <= 0.16,0.07054,0.99367,1.3124
-0.022 < OWN_COMMIT <= 0.08,0.32634,0.99179,1.30991
2.85 < CountClassCoupled <= 5.85 & -0.03 < MAJOR_LINE <= 0.375,0.08527,0.97906,1.29309
1.01 < MaxInheritanceTree <= 1.61 & -0.04 < CountDeclMethodDefault <= 0.53,0.09866,0.97285,1.2849
CountClassCoupled <= 0.6,0.19955,0.95749,1.26462
MaxInheritanceTree <= 1.01,0.26295,0.95246,1.25797
RatioCommentToCode > 1.492,0.19866,0.94157,1.24359
-0.03 < MAJOR_LINE <= 0.375 & -0.255 < AvgLineBlank <= 0.15,0.17366,0.9383,1.23927
-0.03 < MAJOR_LINE <= 0.375 & -0.49 < CountDeclMethodPrivate <= 0.23,0.18393,0.92961,1.22779
