Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.023,0.08112,1.0,1.29614
-0.023 < OWN_COMMIT <= 0.045,0.36638,0.99016,1.28339
CountClassCoupled <= 0.9,0.18522,0.95377,1.23623
MaxInheritanceTree <= 1.06,0.23614,0.90458,1.17247
MAJOR_LINE <= -0.06,0.08923,0.90404,1.17177
CountDeclMethodPublic <= 1.25,0.20865,0.89633,1.16177
1.06 < MaxInheritanceTree <= 1.78,0.16719,0.89218,1.1564
1.78 < MaxInheritanceTree <= 2.205,0.20775,0.89154,1.15557
-0.06 < MAJOR_LINE <= 0.3,0.33574,0.88322,1.14478
RatioCommentToCode > 1.385,0.19919,0.88235,1.14366
