Antecedent,Antecedent Coverage %,Confidence,Lift
-0.015 < OWN_COMMIT <= 0.055,0.34866,0.99232,1.2087
OWN_COMMIT <= -0.015,0.07232,0.98765,1.20302
CountClassCoupled <= 0.84,0.19598,0.96811,1.17921
1.075 < MaxInheritanceTree <= 1.83,0.1683,0.9496,1.15667
MaxInheritanceTree <= 1.075,0.22946,0.94163,1.14696
RatioCommentToCode > 1.765,0.19732,0.93891,1.14365
CountInput_Min > 2.24,0.1942,0.93333,1.13685
0.94 < RatioCommentToCode <= 1.765,0.18973,0.92235,1.12348
0.84 < CountClassCoupled <= 2.36,0.2125,0.92227,1.12337
2.36 < CountClassCoupled <= 4.62,0.19732,0.92081,1.1216
