Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.014,0.08661,0.99485,1.3155
-0.014 < OWN_COMMIT <= 0.08,0.33973,0.97898,1.29451
CountClassCoupled <= 0.8,0.18884,0.9669,1.27855
MaxInheritanceTree <= 1.08,0.21875,0.94286,1.24675
RatioCommentToCode > 1.425,0.19196,0.93256,1.23313
1.08 < MaxInheritanceTree <= 1.835,0.17679,0.90909,1.2021
AvgLineBlank <= -0.23,0.08214,0.90761,1.20014
-0.07 < MAJOR_LINE <= 0.45,0.30625,0.89796,1.18738
0.815 < RatioCommentToCode <= 1.425,0.20625,0.8961,1.18493
MAJOR_LINE <= -0.07,0.09821,0.89545,1.18407
