Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.018,0.08482,0.99474,1.25604
-0.018 < OWN_COMMIT <= 0.038,0.3683,0.99273,1.2535
1.05 < MaxInheritanceTree <= 1.8,0.16786,0.94415,1.19216
AvgEssential > 1.93 & -0.02 < CountDeclMethodDefault <= 0.25,0.13125,0.93197,1.17679
CountClassCoupled <= 0.88,0.17679,0.93182,1.17659
MAJOR_LINE <= -0.035,0.09375,0.92857,1.17249
MaxInheritanceTree <= 1.05,0.23795,0.92308,1.16555
RatioCommentToCode > 1.445,0.19821,0.92117,1.16315
0.89 < RatioCommentToCode <= 1.445,0.19777,0.90745,1.14582
2.76 < CountClassCoupled <= 5.1,0.20134,0.90687,1.14509
