Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.01,0.07634,1.0,1.31998
-0.01 < OWN_COMMIT <= 0.07,0.34286,0.99219,1.30966
-0.06 < MAJOR_LINE <= 0.48 & -0.215 < AvgLineBlank <= 0.17,0.1808,0.94568,1.24827
RatioCommentToCode > 1.33,0.20045,0.94432,1.24648
1.805 < MaxInheritanceTree <= 2.145 & -0.405 < CountDeclMethodDefault <= 0.075,0.12143,0.93382,1.23263
CountClassCoupled <= 1.15,0.21071,0.9322,1.23049
MaxInheritanceTree <= 1.055,0.22813,0.92759,1.2244
-0.215 < AvgLineBlank <= 0.17 & 0.77 < CountDeclClass <= 1.105,0.25402,0.9174,1.21094
CountInput_Min > 1.955,0.21071,0.91525,1.20811
CountDeclClass <= 0.77,0.08036,0.91111,1.20265
