Antecedent,Antecedent Coverage %,Confidence,Lift
-0.009 < OWN_COMMIT <= 0.054,0.35625,0.99248,1.24129
OWN_COMMIT <= -0.009,0.07545,0.98225,1.2285
1.635 < MaxInheritanceTree <= 2.08 & 0.745 < CountDeclClass <= 1.04,0.12188,0.97436,1.21863
CountClassCoupled <= 0.86,0.18884,0.94799,1.18565
CountInput_Min > 2.37,0.19375,0.94009,1.17577
RatioCommentToCode > 1.445,0.19554,0.93836,1.1736
CountClassBase <= 0.966,0.11741,0.92015,1.15083
MaxInheritanceTree <= 1.04,0.25089,0.90569,1.13275
1.04 < MaxInheritanceTree <= 1.635,0.14911,0.9012,1.12713
0.86 < CountClassCoupled <= 2.5,0.20848,0.89722,1.12215
