Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= -0.012,0.07187,1.0,1.31071
-0.012 < OWN_COMMIT <= 0.094,0.32991,0.99865,1.30893
1.84 < MaxInheritanceTree <= 2.265 & 0.735 < CountDeclClass <= 1.03,0.12545,0.9573,1.25473
CountClassCoupled <= 1.1,0.20714,0.94828,1.24291
AvgLineBlank <= -0.21,0.08438,0.92063,1.20668
RatioCommentToCode > 1.464,0.20223,0.92053,1.20655
MAJOR_LINE <= -0.03,0.09107,0.90686,1.18863
MaxInheritanceTree <= 1.06,0.22813,0.9002,1.17989
CountInput_Min > 2.59,0.19777,0.89391,1.17165
CountDeclMethodPrivate <= -0.215,0.09643,0.89352,1.17114
