test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
251.0,0.0,2.0,1.0,1.0,0.0,7.0,2.0,271.0,12.0,17.0,1.0,0.9,0.0,100.0,7.0,2.0,7.0,2.0,2.5,1.0,0.0,0.0,624.0,0.5,0.0,1.0,5.0,0.9653470922362812,0.0346529077637188
302.0,0.0,5.0,6.0,1.0,1.0,6.0,2.0,614.0,9.0,1.0,13.0,0.9,0.0,94.0,2.0,3.0,2.0,2.0,2.8,0.0,0.0,0.0,38.0,0.5,0.0,1.0,1.0,0.5631597958258407,0.4368402041741592
352.0,0.0,4.0,0.0,2.0,0.0,7.0,3.0,184.0,1.0,1.0,7.0,0.5,3.0,82.0,1.0,0.0,12.0,2.0,5.3,1.0,1.0,0.0,18.0,0.8,0.0,2.0,8.0,0.950098815928424,0.049901184071576
507.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,516.0,1.0,0.0,41.0,1.0,0.0,97.0,1.0,0.0,3.0,2.0,3.8,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.9455664439236616,0.0544335560763383
531.0,0.0,1.0,2.0,1.0,0.0,8.0,2.0,364.0,11.0,3.0,15.0,0.8,1.0,100.0,7.0,2.0,14.0,2.0,3.0,1.0,1.0,0.0,132.0,0.6,0.0,4.0,7.0,0.5605963160597778,0.4394036839402223
1923.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,131.0,2.0,4.0,4.0,0.9,0.0,100.0,6.0,0.0,10.0,1.0,2.1,1.0,1.0,0.0,6.0,1.0,0.0,2.0,6.0,0.9189114624982484,0.0810885375017517
1956.0,0.0,0.0,0.0,1.0,0.0,24.0,7.0,184.0,2.0,1.0,5.0,1.1,3.0,100.0,1.0,0.0,2.0,1.0,4.2,0.0,1.0,0.0,56.0,0.6,0.0,3.0,2.0,0.9804122206840736,0.0195877793159263
834.0,0.0,5.0,6.0,1.0,1.0,6.0,2.0,614.0,9.0,1.0,13.0,0.9,0.0,94.0,2.0,3.0,2.0,2.0,2.8,0.0,0.0,0.0,38.0,0.5,0.0,1.0,1.0,0.5631597958258407,0.4368402041741592
2359.0,0.0,4.0,0.0,1.0,0.0,5.0,2.0,147.0,1.0,1.0,7.0,0.7,0.0,76.0,1.0,3.0,9.0,3.0,6.0,1.0,1.0,0.0,78.0,0.7,0.0,4.0,0.0,0.8627907095623518,0.1372092904376481
30.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,516.0,1.0,0.0,41.0,1.0,0.0,97.0,1.0,0.0,3.0,2.0,3.8,1.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.9455664439236616,0.0544335560763383
2549.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,241.0,6.0,3.0,7.0,1.2,0.0,100.0,6.0,8.0,10.0,2.0,2.4,0.0,0.0,0.0,31.0,0.5,0.0,2.0,1.0,0.9850536837787432,0.0149463162212568
2623.0,0.0,1.0,2.0,1.0,0.0,5.0,1.0,404.0,1.0,0.0,7.0,0.9,0.0,93.0,2.0,1.0,12.0,1.0,9.4,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.6996245760683714,0.3003754239316286
824.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,326.0,2.0,0.0,5.0,1.1,0.0,86.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.5,0.0,1.0,2.0,0.9606381766473652,0.0393618233526349
