test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
10,0,20.0,75.0,2.0,177.0,1.0,1.0,542.0,7.0,50.0,394.0,3.0,19.11,5.0,13.0,1.0,0.0,0.0,1.0,4.52173913043478,308.0,22.0,3.3,0.0,88.0,0.914331465172138,0.0,2.0,0.52,0.48
10,1,20.0,42.0,17.0,0.0,1.0,32.0,57.0,6.0,0.0,213.0,3.0,20.09,27.0,17.0,1.0,0.0,0.0,1.0,4.52173913043478,284.0,21.0,3.5,0.0,15213.0,0.914331465172138,4.0,2.0,0.51,0.49
10,2,20.0,75.0,2.0,177.0,1.0,1.0,542.0,7.0,50.0,394.0,3.0,19.11,5.0,13.0,1.0,0.0,0.0,1.0,4.52173913043478,308.0,22.0,3.3,0.0,88.0,0.914331465172138,1.0,2.0,0.52,0.48
10,3,20.0,75.0,2.0,177.0,1.0,1.0,542.0,7.0,50.0,394.0,3.0,19.11,5.0,13.0,1.0,28.0,0.0,1.0,4.52173913043478,308.0,22.0,3.3,0.0,88.0,0.914331465172138,1.0,2.0,0.51,0.49
10,4,20.0,0.0,2.0,256.0,83.0,51.0,132.0,10.0,0.0,13.0,3.0,2.11,36.0,89.0,1.0,27.0,0.0,5.0,23.9,0.0,2.0,0.4,2.0,7369.0,0.914331465172138,2.0,2.0,0.53,0.47
10,5,20.0,42.0,17.0,0.0,34.0,32.0,57.0,6.0,0.0,213.0,3.0,20.09,27.0,17.0,1.0,0.0,109.0,1.0,4.52173913043478,284.0,21.0,3.5,0.0,15213.0,0.914331465172138,4.0,2.0,0.51,0.49
1955,0,50.0,0.0,1.0,59.0,1.0,3.0,35.0,13.0,0.0,18.0,24.0,0.5,1.0,97.0,2.0,0.0,3.0,1.0,4.54054054054054,1.0,0.0,0.4,0.0,1604.0,0.929274292742927,0.0,0.0,0.51,0.49
1955,1,50.0,86.0,1.0,59.0,1.0,3.0,35.0,13.0,0.0,18.0,24.0,0.5,1.0,97.0,2.0,0.0,3.0,1.0,4.54054054054054,1.0,0.0,0.4,0.0,1604.0,0.929274292742927,0.0,0.0,0.52,0.48
1955,2,50.0,86.0,9.0,59.0,1.0,3.0,35.0,13.0,0.0,18.0,24.0,0.5,1.0,97.0,2.0,0.0,3.0,1.0,4.54054054054054,1.0,0.0,0.4,0.0,1604.0,0.929274292742927,0.0,0.0,0.52,0.48
16,0,5.0,1.0,8.0,290.0,0.0,5.0,186.0,1.0,3.0,4.0,4.0,2.77,1.0,59.0,2.0,0.0,10.0,2.0,6.46428571428571,1.0,27.0,1.4,5.0,281.0,0.429503916449086,5.0,0.0,0.51,0.49
16,1,5.0,1.0,1.0,0.0,0.0,5.0,186.0,1.0,22.0,18.0,19.0,24.61,32.0,76.0,2.0,0.0,10.0,1.0,285.1,1.0,16.0,1.4,0.0,281.0,1.0,3.0,0.0,0.51,0.49
16,2,76.0,23.0,6.0,2.0,0.0,5.0,186.0,1.0,25.0,152.0,19.0,7.89,13.0,76.0,2.0,0.0,10.0,2.0,91.0,1.0,1.0,1.4,2.0,281.0,0.5,0.0,0.0,0.51,0.49
1956,0,1.0,0.0,1.0,28.0,0.0,12.0,107.0,1.0,0.0,4.0,4.0,21.69,0.0,40.0,2.0,0.0,6.0,1.0,5.0,1.0,2.0,1.42857142857143,1.0,244.0,0.938388625592417,0.0,4.0,0.52,0.48
1956,1,1.0,0.0,1.0,0.0,0.0,12.0,107.0,1.0,0.0,4.0,4.0,9.99,0.0,40.0,2.0,0.0,6.0,1.0,5.0,187.0,2.0,1.42857142857143,1.0,244.0,0.938388625592417,0.0,4.0,0.52,0.48
1956,2,1.0,0.0,1.0,0.0,0.0,12.0,107.0,1.0,0.0,4.0,4.0,24.57,0.0,40.0,2.0,0.0,6.0,1.0,5.0,1.0,2.0,1.42857142857143,1.0,244.0,1.0,0.0,4.0,0.52,0.48
1956,3,1.0,0.0,1.0,0.0,0.0,12.0,107.0,1.0,0.0,4.0,4.0,24.29,0.0,40.0,2.0,0.0,6.0,1.0,5.0,1.0,2.0,1.42857142857143,1.0,244.0,1.0,0.0,4.0,0.52,0.48
1956,4,1.0,0.0,1.0,0.0,0.0,12.0,107.0,1.0,0.0,4.0,4.0,13.33,0.0,40.0,2.0,0.0,6.0,1.0,5.0,1.0,11.0,1.42857142857143,1.0,244.0,0.938388625592417,0.0,4.0,0.52,0.48
1956,5,1.0,0.0,1.0,0.0,0.0,12.0,107.0,1.0,0.0,4.0,4.0,20.62,0.0,40.0,2.0,0.0,6.0,1.0,5.0,1.0,25.0,1.42857142857143,1.0,244.0,0.938388625592417,0.0,4.0,0.52,0.48
1956,6,1.0,0.0,19.0,0.0,0.0,12.0,107.0,1.0,0.0,4.0,4.0,1.26,0.0,40.0,2.0,0.0,6.0,1.0,5.0,1.0,2.0,1.42857142857143,1.0,244.0,0.6,0.0,4.0,0.53,0.47
1957,0,1.0,0.0,1.0,0.0,0.0,6.0,70.0,1.0,0.0,3.0,4.0,1.27,0.0,66.0,2.0,0.0,5.0,1.0,3.8,52.0,1.0,2.9,0.0,175.0,0.945205479452055,0.0,0.0,0.51,0.49
