test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1
16,0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,11.0,3.0,5.0,0.51,0.0,85.0,2.0,28.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.734375,1.0,0.7082081148408987,0.29179188515910126
16,1,0.0,7.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.734375,1.0,0.5650743561096545,0.43492564389034544
16,2,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,46.0,2.0,1.0,2.0,0.0,1.0,0.0,193.0,0.734375,1.0,0.7497453705492118,0.25025462945078825
16,3,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,11.0,1.0,2.0,0.0,1.0,0.0,118.0,0.734375,1.0,0.6465625158314009,0.3534374841685991
16,4,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,3.39,0.0,85.0,2.0,0.0,2.0,1.0,2.0,35.0,1.0,0.0,3.0,0.734375,1.0,0.7310812210463395,0.2689187789536604
16,5,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,0.51,5.0,85.0,5.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.734375,1.0,0.527308483376894,0.47269151662310605
16,6,41.0,0.0,1.0,27.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.734375,1.0,0.8651828148715764,0.13481718512842353
16,7,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,0.51,0.0,85.0,7.0,0.0,2.0,1.0,2.0,0.0,39.0,0.0,3.0,0.734375,1.0,0.6159867880748737,0.3840132119251262
16,8,0.0,0.0,1.0,82.0,97.0,2.0,2.0,58.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.734375,1.0,0.7214033290357222,0.2785966709642778
16,9,7.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.8,1.0,0.8182591438878115,0.18174085611218843
78,0,6.0,1.0,1.0,5.0,3.0,4.0,11.0,849.0,24.0,21.0,62.0,7.15,0.0,97.0,1.0,2.0,60.0,9.0,43.8,0.0,0.0,1.0,176.0,1.0,4.0,0.5127962486642521,0.48720375133574784
78,1,6.0,1.0,1.0,5.0,3.0,4.0,2.0,849.0,13.0,21.0,62.0,8.33,0.0,97.0,3.0,2.0,60.0,9.0,5.14705882352941,0.0,0.0,0.0,36.0,1.1,0.0,0.5637187335364875,0.43628126646351256
78,2,44.0,1.0,0.0,5.0,3.0,4.0,2.0,849.0,7.0,21.0,62.0,7.63,0.0,97.0,7.0,2.0,60.0,9.0,46.7,0.0,0.0,0.0,1.0,1.0,4.0,0.6396735962345734,0.36032640376542663
78,3,6.0,1.0,1.0,5.0,3.0,4.0,2.0,113.0,26.0,21.0,62.0,0.75,6.0,97.0,2.0,2.0,60.0,9.0,43.1,0.0,0.0,0.0,194.0,1.0,4.0,0.5282817104401674,0.4717182895598327
78,4,36.0,1.0,1.0,5.0,3.0,4.0,2.0,849.0,7.0,39.0,62.0,6.84,0.0,97.0,7.0,2.0,60.0,9.0,41.8,0.0,39.0,0.0,1.0,0.9,0.0,0.5539581148707121,0.4460418851292879
78,5,6.0,1.0,1.0,5.0,3.0,4.0,11.0,849.0,24.0,21.0,62.0,0.75,0.0,97.0,1.0,2.0,60.0,9.0,43.8,0.0,0.0,1.0,176.0,1.0,4.0,0.5320243927747579,0.46797560722524206
78,6,6.0,1.0,1.0,5.0,3.0,4.0,2.0,113.0,26.0,21.0,62.0,0.75,6.0,97.0,2.0,2.0,60.0,9.0,43.1,0.0,0.0,0.0,1.0,1.0,4.0,0.5043944672517056,0.49560553274829444
78,7,6.0,1.0,1.0,5.0,3.0,4.0,2.0,849.0,13.0,21.0,62.0,0.75,0.0,97.0,3.0,2.0,60.0,9.0,5.14705882352941,0.0,0.0,0.0,36.0,1.1,0.0,0.531432631236111,0.46856736876388905
78,8,30.0,1.0,1.0,5.0,3.0,7.0,2.0,915.0,8.0,21.0,62.0,0.75,0.0,97.0,8.0,2.0,60.0,1.0,5.14705882352941,30.0,0.0,0.0,1.0,1.0,4.0,0.5712022616390984,0.4287977383609016
78,9,6.0,1.0,1.0,5.0,3.0,4.0,2.0,849.0,28.0,21.0,62.0,7.89,0.0,97.0,1.0,14.0,60.0,9.0,48.3,0.0,0.0,0.0,1.0,1.0,4.0,0.606835596886146,0.39316440311385403
80,0,45.0,45.0,1.0,6.0,1.0,2.0,5.0,269.0,2.0,7.0,34.0,0.53,0.0,97.0,2.0,22.0,19.0,3.0,8.46153846153846,0.0,1.0,0.0,1.0,0.9,4.0,0.5199124208695107,0.4800875791304892
80,1,1.0,0.0,4.0,6.0,2.0,2.0,9.0,269.0,17.0,7.0,34.0,0.53,0.0,97.0,2.0,3.0,27.0,6.0,8.46153846153846,0.0,1.0,0.0,1.0,1.1,4.0,0.5164424787905143,0.4835575212094857
80,2,1.0,0.0,1.0,6.0,1.0,2.0,3.0,269.0,23.0,7.0,34.0,0.53,0.0,97.0,2.0,36.0,19.0,6.0,8.46153846153846,0.0,1.0,0.0,1.0,1.0,4.0,0.6089734332525035,0.3910265667474965
80,3,1.0,29.0,1.0,6.0,1.0,2.0,1.0,269.0,2.0,20.0,34.0,7.95,0.0,78.0,2.0,3.0,19.0,6.0,8.46153846153846,0.0,1.0,0.0,1.0,1.0,4.0,0.565104397177348,0.434895602822652
80,4,1.0,0.0,1.0,6.0,1.0,2.0,6.0,269.0,2.0,7.0,34.0,7.52,0.0,97.0,2.0,3.0,64.0,6.0,8.46153846153846,0.0,1.0,0.0,1.0,1.0,4.0,0.5101794809574314,0.48982051904256857
80,5,1.0,0.0,1.0,6.0,1.0,10.0,11.0,928.0,2.0,7.0,15.0,0.53,0.0,97.0,2.0,3.0,19.0,6.0,8.46153846153846,0.0,1.0,0.0,1.0,1.1,4.0,0.74880391428567,0.25119608571433
80,6,1.0,0.0,1.0,6.0,1.0,2.0,1.0,269.0,2.0,7.0,7.0,0.53,3.0,97.0,2.0,3.0,19.0,6.0,8.46153846153846,0.0,1.0,0.0,1.0,1.0,4.0,0.5619395065099422,0.4380604934900578
80,7,1.0,0.0,1.0,6.0,1.0,2.0,3.0,269.0,23.0,7.0,34.0,7.85,0.0,97.0,2.0,36.0,19.0,6.0,8.46153846153846,0.0,1.0,0.0,1.0,1.0,4.0,0.6630142759637121,0.33698572403628796
80,8,1.0,0.0,1.0,6.0,1.0,2.0,3.0,269.0,23.0,7.0,34.0,0.53,0.0,97.0,2.0,3.0,19.0,6.0,8.46153846153846,0.0,1.0,0.0,1.0,1.0,4.0,0.5065999329446389,0.4934000670553611
80,9,1.0,0.0,1.0,5.0,1.0,2.0,2.0,269.0,30.0,7.0,34.0,7.45,0.0,97.0,2.0,3.0,19.0,6.0,8.46153846153846,0.0,1.0,0.0,1.0,1.0,4.0,0.6630142759637121,0.33698572403628796
