test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1
16,0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,11.0,3.0,5.0,0.51,0.0,85.0,2.0,28.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.734375,1.0,0.7082081148408987,0.29179188515910126
78,0,6.0,1.0,1.0,5.0,3.0,4.0,11.0,849.0,24.0,21.0,62.0,0.75,0.0,97.0,1.0,2.0,60.0,9.0,43.8,0.0,0.0,0.0,176.0,1.0,4.0,0.5320243927747579,0.46797560722524206
80,0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,269.0,2.0,7.0,7.0,0.53,3.0,97.0,2.0,3.0,19.0,6.0,8.46153846153846,0.0,1.0,0.0,1.0,1.0,4.0,0.5619395065099422,0.4380604934900578
85,0,8.0,4.0,1.0,2.0,35.0,3.0,3.0,279.0,1.0,35.0,24.0,7.55,0.0,65.0,1.0,3.0,32.0,5.0,4.80952380952381,0.0,1.0,0.0,0.0,1.0,4.0,0.909000853721087,0.09099914627891309
86,0,0.0,0.0,1.0,8.0,0.0,4.0,2.0,116.0,1.0,7.0,7.0,0.79,0.0,24.0,2.0,2.0,13.0,3.0,3.64705882352941,1.0,0.0,0.0,0.0,0.566552901023891,3.0,0.6338011486851157,0.3661988513148843
95,0,39.0,4.0,1.0,4.0,0.0,8.0,2.0,1049.0,6.0,22.0,23.0,1.37,0.0,95.0,1.0,1.0,53.0,2.0,4.21296296296296,0.0,0.0,0.0,0.0,0.642458100558659,5.0,0.639736531734779,0.3602634682652211
96,0,0.0,12.0,1.0,1.0,0.0,0.0,2.0,29.0,1.0,1.0,5.0,0.2,0.0,75.0,1.0,0.0,10.0,2.0,3.05882352941176,1.0,1.0,0.0,0.0,1.0,2.0,0.5231033443848881,0.47689665561511185
104,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,38.0,1.0,7.0,6.0,6.66,0.0,87.0,2.0,0.0,7.0,1.0,5.16666666666667,1.0,1.0,0.0,2.0,0.470715835140998,2.0,0.5556561798373885,0.44434382016261154
134,0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,419.0,6.0,35.0,74.0,0.28,0.0,98.0,1.0,2.0,65.0,2.0,8.11940298507463,0.0,0.0,0.0,378.0,1.1,0.0,0.7034054620095933,0.29659453799040675
147,0,25.0,0.0,1.0,1.0,0.0,4.0,2.0,155.0,1.0,4.0,3.0,0.73,0.0,90.0,3.0,0.0,28.0,1.0,3.32142857142857,0.0,1.0,0.0,1.0,1.1,1.0,0.5897877262532063,0.41021227374679364
166,0,25.0,0.0,1.0,1.0,1.0,0.0,2.0,24.0,2.0,23.0,16.0,8.14,0.0,88.0,3.0,0.0,40.0,2.0,4.97368421052632,0.0,1.0,0.0,37.0,1.1,3.0,0.5470782631049578,0.4529217368950423
172,0,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,24.0,3.0,16.0,0.38,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,1.0,0.0,176.0,1.0,2.0,0.500764211253491,0.499235788746509
192,0,0.0,0.0,1.0,1.0,0.0,2.0,11.0,83.0,24.0,8.0,12.0,0.23,0.0,82.0,1.0,3.0,28.0,2.0,43.8,0.0,0.0,0.0,176.0,1.0,2.0,0.5794392435372587,0.42056075646274127
195,0,0.0,0.0,1.0,3.0,0.0,2.0,11.0,164.0,24.0,2.0,29.0,0.56,0.0,96.0,1.0,2.0,22.0,2.0,43.8,0.0,0.0,0.0,176.0,1.0,2.0,0.659095169439165,0.340904830560835
202,0,0.0,32.0,1.0,0.0,0.0,4.0,1.0,97.0,30.0,0.0,0.0,3.5,0.0,0.0,1.0,1.0,6.0,1.0,4.17073170731707,0.0,0.0,0.0,0.0,0.715277777777778,0.0,0.50406003302504,0.49593996697496
213,0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,21.0,1.0,0.0,10.0,0.17,0.0,69.0,3.0,0.0,3.0,1.0,9.93333333333333,1.0,1.0,0.0,52.0,0.44578313253012,0.0,0.5861358388983051,0.4138641611016948
251,0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,170.0,24.0,0.0,39.0,0.41,0.0,97.0,2.0,0.0,28.0,1.0,43.8,1.0,1.0,0.0,176.0,1.0,3.0,0.5552305564201914,0.4447694435798086
263,0,0.0,16.0,1.0,2.0,0.0,0.0,2.0,29.0,3.0,0.0,6.0,0.32,0.0,30.0,1.0,0.0,9.0,2.0,2.63636363636364,0.0,1.0,0.0,0.0,0.547445255474453,2.0,0.8145030550496071,0.18549694495039298
267,0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,132.0,4.0,9.0,14.0,0.24,0.0,89.0,2.0,2.0,26.0,2.0,44.3,0.0,0.0,0.0,39.0,1.0,2.0,0.5181374148219478,0.48186258517805225
