Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.825,0.19732,0.99321,1.07271
2.1 < CountClassCoupled <= 3.82,0.18214,0.98529,1.06416
PercentLackOfCohesion <= 2,0.24911,0.98387,1.06262
2 < PercentLackOfCohesion <= 26,0.15,0.98214,1.06075
CountInput_Mean <= 1.2,0.19196,0.9814,1.05994
CountClassCoupled <= 0.74,0.20313,0.98022,1.05868
1.075 < RatioCommentToCode <= 1.825,0.20223,0.98013,1.05858
CountOutput_Min > 2.31,0.17679,0.9798,1.05822
CountDeclMethodPublic <= 0.75,0.19018,0.97887,1.05722
-0.23 < CountDeclInstanceVariable <= 0.73,0.30357,0.97794,1.05621
