Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.9,0.20268,0.99119,1.0778
-0.35 < CountDeclMethodPublic <= 2.5,0.28438,0.98587,1.07202
0.882 < OWN_LINE <= 0.992,0.17902,0.98504,1.07111
CountClassCoupled <= 0.5,0.19107,0.98364,1.06959
0.84 < CountInput_Mean <= 1.79,0.2058,0.97614,1.06143
0.74 < RatioCommentToCode <= 1.21,0.19509,0.97254,1.05752
OWN_LINE > 0.992,0.21607,0.97107,1.05593
1.21 < RatioCommentToCode <= 1.9,0.19821,0.97072,1.05554
-0.32 < CountDeclInstanceVariable <= 0.59,0.34063,0.96855,1.05318
-0.0365 < OWN_COMMIT <= 0.0055,0.62098,0.9583,1.04204
