Antecedent,Antecedent Coverage %,Confidence,Lift
0.55 < CountDeclMethodPublic <= 3.25,0.2558,0.99127,1.08209
RatioCommentToCode > 1.8,0.19777,0.98871,1.0793
OWN_LINE > 0.98,0.2,0.98661,1.077
0.42 < CountClassCoupled <= 1.94,0.19821,0.98423,1.07441
1.06 < CountDeclInstanceVariable <= 2.46,0.125,0.98214,1.07212
0.43 < CountDeclMethodProtected <= 1.23,0.20134,0.97783,1.06741
CountDeclMethodPublic <= 0.55,0.17634,0.97468,1.06398
-0.24 < CountDeclInstanceVariable <= 1.06,0.3692,0.97219,1.06126
1.03 < RatioCommentToCode <= 1.8,0.20759,0.97204,1.0611
CountClassCoupled <= 0.42,0.20223,0.9713,1.06029
