Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.85,0.20134,0.99113,1.07878
2 < PercentLackOfCohesion <= 31.5,0.16205,0.98347,1.07044
CountClassBase <= 0.86,0.13348,0.98328,1.07023
0.95 < CountDeclMethodPublic <= 3.1,0.22098,0.98182,1.06865
CountDeclMethodPublic <= 0.95,0.18929,0.98113,1.0679
CountClassCoupled <= 0.7,0.17768,0.9799,1.06656
-0.09 < CountDeclInstanceVariable <= 0.69,0.28973,0.97843,1.06496
1.095 < RatioCommentToCode <= 1.85,0.20313,0.97802,1.06451
2.18 < CountClassCoupled <= 4.06,0.22098,0.97778,1.06425
0.7 < CountClassCoupled <= 2.18,0.2192,0.9776,1.06405
