Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.8,0.19643,0.99091,1.08593
0.05 < CountDeclInstanceVariable <= 1.02,0.16563,0.98383,1.07817
0.4 < CountDeclMethodPublic <= 3.25,0.24152,0.98152,1.07563
CountClassCoupled <= 0.46,0.19643,0.97955,1.07347
CountDeclMethodPublic <= 0.4,0.17813,0.97744,1.07117
0.46 < CountClassCoupled <= 1.98,0.19286,0.97454,1.06799
1.16 < CountInput_Mean <= 2.07,0.18438,0.97094,1.06405
1.02 < RatioCommentToCode <= 1.8,0.19732,0.96833,1.06118
OWN_LINE > 0.958,0.21116,0.96829,1.06114
CountDeclInstanceVariable <= 0.05,0.27455,0.96748,1.06025
