Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.635,0.1933,0.99538,1.06631
CountDeclMethodPublic <= 0.85,0.17946,0.99005,1.0606
0.98 < RatioCommentToCode <= 1.635,0.20179,0.9823,1.0523
-0.06 < OWN_COMMIT <= 0.011,0.56696,0.97953,1.04933
PercentLackOfCohesion <= 2.5,0.23125,0.97683,1.04644
-0.12 < CountDeclInstanceVariable <= 0.88,0.29196,0.97248,1.04177
0.934 < CountClassBase <= 1.036,0.43571,0.96721,1.03613
0.995 < AvgCyclomaticModified <= 1.205,0.37143,0.96514,1.03392
-0.005 < CountDeclMethodPrivate <= 0.245,0.72098,0.96409,1.03279
0.992 < CountDeclClass <= 1.142,0.73214,0.96402,1.03272
