Antecedent,Antecedent Coverage %,Confidence,Lift
CountDeclMethodPublic <= 0.75,0.17679,0.9899,1.07796
RatioCommentToCode > 1.69,0.20134,0.9867,1.07448
0.86 < OWN_LINE <= 0.988,0.16652,0.98123,1.06853
CountClassBase <= 0.876,0.13795,0.98058,1.06782
-0.22 < CountDeclInstanceVariable <= 0.98,0.31339,0.98006,1.06725
CountClassCoupled <= 0.46,0.19509,0.97712,1.06405
0.75 < CountDeclMethodPublic <= 3.45,0.2433,0.97615,1.06299
0.985 < RatioCommentToCode <= 1.69,0.19821,0.97523,1.06199
PercentLackOfCohesion <= 4.5,0.22009,0.9716,1.05804
CountInput_Mean <= 1.07,0.21429,0.97083,1.0572
