Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.44,0.21027,0.98938,1.08161
0.44 < CountClassCoupled <= 1.8,0.18348,0.98297,1.0746
OWN_LINE > 0.984,0.21295,0.97694,1.06801
0.834 < OWN_LINE <= 0.984,0.18214,0.97549,1.06642
RatioCommentToCode > 1.755,0.2,0.97545,1.06637
CountDeclMethodPublic <= 0.4,0.17098,0.97128,1.06182
0.37 < CountDeclMethodProtected <= 1.09,0.20179,0.96903,1.05936
-0.084 < MAJOR_LINE <= 0.09,0.4183,0.96798,1.05821
0.4 < CountDeclMethodPublic <= 3.75,0.23929,0.96642,1.0565
CountInput_Mean <= 1.3,0.20848,0.96574,1.05576
