Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_LINE <= -0.072,0.08259,0.98919,1.09964
0.44 < CountClassCoupled <= 2.38,0.22232,0.98795,1.09827
CountClassCoupled <= 0.44,0.19777,0.98194,1.09159
OWN_LINE > 0.976,0.21205,0.98105,1.0906
CountDeclMethodPublic <= 1.1,0.2183,0.97955,1.08893
0.915 < RatioCommentToCode <= 1.545,0.20313,0.97582,1.08479
1.1 < CountDeclMethodPublic <= 3.65,0.18839,0.97393,1.08269
RatioCommentToCode > 1.545,0.19286,0.97222,1.08078
2.38 < CountClassCoupled <= 4.48,0.19241,0.97216,1.08071
AvgLineBlank > 1.068,0.15446,0.96821,1.07632
