Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.47,0.19643,0.99545,1.09681
-0.102 < MAJOR_LINE <= 0.076 & -0.026 < OWN_COMMIT <= 0.0045,0.30491,0.98975,1.09053
-0.18 < CountDeclClassVariable <= 0.16 & -0.026 < OWN_COMMIT <= 0.0045,0.28884,0.98918,1.0899
PercentLackOfCohesion <= 3.8,0.22946,0.98638,1.08681
3.8 < PercentLackOfCohesion <= 35,0.17366,0.98201,1.08199
CountDeclInstanceVariable <= 0,0.25938,0.98107,1.08096
CountDeclMethodPublic <= 1.1,0.21161,0.9789,1.07857
CountClassBase <= 0.908,0.11964,0.97761,1.07715
0.915 < RatioCommentToCode <= 1.47,0.1933,0.97691,1.07637
CountClassCoupled <= 0.66,0.18973,0.97412,1.0733
