Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.68,0.19375,0.99078,1.07371
3.25 < CountDeclMethodPublic <= 6.75,0.19911,0.98879,1.07155
RatioCommentToCode > 1.75,0.20134,0.9867,1.06928
1 < CountDeclMethodPublic <= 3.25,0.17991,0.98511,1.06756
1.19 < CountInput_Mean <= 2.08,0.20714,0.9806,1.06268
-0.039 < MAJOR_LINE <= 0.059,0.45,0.98016,1.06219
0.68 < CountClassCoupled <= 2.16,0.22411,0.97809,1.05995
CountDeclMethodPublic <= 1,0.22232,0.97791,1.05976
OWN_LINE > 0.976,0.21205,0.97684,1.0586
0.995 < RatioCommentToCode <= 1.75,0.19821,0.97523,1.05685
