Antecedent,Antecedent Coverage %,Confidence,Lift
2.36 < CountClassCoupled <= 4.62 & 0.745 < CountDeclClass <= 1.015,0.15268,0.99708,1.13719
CountDeclMethodPublic <= 0.65,0.1692,0.99208,1.1315
CountClassCoupled <= 0.58,0.19063,0.98361,1.12183
RatioCommentToCode > 1.675,0.19241,0.97912,1.11671
OWN_LINE > 0.98,0.20938,0.97655,1.11378
0.58 < CountClassCoupled <= 2.36,0.20714,0.96983,1.10612
-0.3 < CountDeclInstanceVariable <= 0.98,0.29911,0.96567,1.10138
CountDeclInstanceVariable <= -0.3,0.10982,0.96341,1.0988
-0.08 < MAJOR_LINE <= 0.092,0.43036,0.96162,1.09675
3.8 < CountDeclMethodPublic <= 7.55,0.21652,0.96082,1.09585
