Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_LINE <= -0.062,0.08571,0.99479,1.08435
RatioCommentToCode > 1.955,0.19821,0.99324,1.08266
CountDeclInstanceVariable <= -0.13,0.11295,0.99209,1.08141
CountDeclMethodPublic <= 0.7,0.18884,0.98582,1.07456
1.09 < RatioCommentToCode <= 1.955,0.19911,0.9843,1.07292
-0.13 < CountDeclInstanceVariable <= 0.79,0.32009,0.98326,1.07178
PercentLackOfCohesion <= 1,0.27411,0.98208,1.0705
CountClassBase <= 0.85,0.14911,0.98204,1.07044
CountClassCoupled <= 0.38,0.2058,0.97831,1.06638
0.38 < CountClassCoupled <= 1.8,0.18482,0.97826,1.06633
