Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassBase <= 0.88,0.12991,0.98969,1.08885
RatioCommentToCode > 1.91,0.19955,0.98658,1.08543
CountDeclMethodPublic <= 0.75,0.19196,0.98372,1.08229
1.5 < PercentLackOfCohesion <= 29.5,0.14598,0.98165,1.08001
1.11 < RatioCommentToCode <= 1.91,0.19152,0.97902,1.07712
0.615 < RatioCommentToCode <= 1.11,0.20536,0.97609,1.07389
0.62 < CountClassCoupled <= 2.08,0.2183,0.97342,1.07095
CountClassCoupled <= 0.62,0.20759,0.97204,1.06944
PercentLackOfCohesion <= 1.5,0.25446,0.97018,1.06738
AvgLineComment > 3.77,0.20759,0.96989,1.06707
