test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
19,0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,0.0,0.0,5.0,1.0,5.22222222222222,263.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.6987123721695856,0.30128762783041446
19,1,0.0,0.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,2.0,11.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5838239013129811,0.4161760986870188
19,2,0.0,40.0,1.0,1.0,0.0,0.0,30.0,1.0,28.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5559088679892553,0.4440911320107447
19,3,0.0,0.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,29.0,3.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.608431991841272,0.39156800815872805
19,4,0.0,0.0,1.0,1.0,0.0,0.0,30.0,1.0,66.0,0.0,9.0,0.52,88.0,2.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.7511098151805423,0.2488901848194577
19,5,0.0,15.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5097551690175479,0.49024483098245203
19,6,0.0,0.0,5.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,32.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.5336013723319812,0.4663986276680188
19,7,0.0,0.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,1.0,0.0,5.0,1.0,5.22222222222222,2.0,25.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.7304042000844324,0.26959579991556765
19,8,0.0,0.0,1.0,1.0,51.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,0.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.6804133333884155,0.3195866666115846
19,9,0.0,0.0,1.0,1.0,0.0,0.0,30.0,1.0,27.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.363636363636364,1.0,0.0,0.0,0.6202374264475958,0.3797625735524042
20,0,3.0,2.0,1.0,293.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,0.35,70.0,2.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,0.0,0.0,2.0,0.414765100671141,0.0,0.0,6.0,0.5092457553893794,0.49075424461062056
20,1,3.0,2.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,0.35,70.0,2.0,0.0,11.0,2.0,313.3,1.0,1.0,1.41379310344828,0.0,2.0,1.0,1.0,0.0,6.0,0.52415772804272,0.47584227195728
20,2,3.0,2.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,26.08,70.0,2.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,2.0,1.0,1.0,0.0,6.0,0.6887206126319392,0.3112793873680608
20,3,3.0,2.0,8.0,0.0,0.0,5.0,175.0,1.0,3.0,9.0,19.0,0.35,70.0,2.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,2.0,1.1,1.0,0.0,6.0,0.5250313070161295,0.47496869298387046
20,4,76.0,2.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,22.97,70.0,2.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,2.0,0.9,1.0,0.0,6.0,0.545676731603077,0.45432326839692305
20,5,3.0,2.0,1.0,0.0,0.0,5.0,175.0,11.0,3.0,3.0,19.0,26.08,70.0,2.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,2.0,1.0,1.0,0.0,6.0,0.7001081839485819,0.2998918160514181
20,6,3.0,2.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,0.35,96.0,2.0,66.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,2.0,1.0,1.0,0.0,6.0,0.6022170842852306,0.3977829157147695
20,7,3.0,2.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,0.35,70.0,2.0,0.0,11.0,2.0,302.8,1.0,1.0,1.41379310344828,0.0,2.0,1.0,1.0,0.0,2.0,0.7694192498284748,0.23058075017152524
20,8,86.0,2.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,0.35,70.0,2.0,0.0,11.0,2.0,6.77777777777778,1.0,17.0,1.41379310344828,0.0,2.0,1.0,1.0,0.0,6.0,0.7043326546983864,0.2956673453016137
20,9,3.0,2.0,1.0,114.0,0.0,5.0,175.0,1.0,24.0,3.0,19.0,0.35,70.0,2.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,2.0,1.0,1.0,0.0,6.0,0.7062851316812122,0.29371486831878785
25,0,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,506.0,0.0,7.52,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5043898818241085,0.4956101181758915
25,1,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,5.67,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5063396904646298,0.49366030953537016
25,2,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,25.93,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5254695808469743,0.4745304191530257
25,3,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,59.0,18.0,0.0,0.73,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5841005548272971,0.415899445172703
25,4,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,0.73,89.0,1.0,0.0,11.0,1.0,31.7,2.0,23.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5414873373117357,0.4585126626882643
25,5,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,22.0,18.0,0.0,0.73,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.6158193345758796,0.38418066542412044
25,6,3.0,17.0,7.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,0.73,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,5.2,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5120896045187056,0.4879103954812945
25,7,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,96.0,0.73,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.6705085795022772,0.3294914204977228
25,8,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,46.0,18.0,0.0,0.73,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,1.90909090909091,0.0,0.0,0.793900184842883,0.8,0.0,0.0,0.5513874314571992,0.4486125685428008
25,9,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,0.73,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,2.1,2.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5546054686635544,0.4453945313364456
30,0,4.0,3.0,1.0,0.0,0.0,4.0,231.0,1.0,2.0,6.0,30.0,0.33,84.0,2.0,0.0,16.0,2.0,302.8,1.0,1.0,1.21951219512195,0.0,27.0,1.0,0.666666666666667,0.0,2.0,0.5093287714161199,0.4906712285838802
30,1,86.0,3.0,1.0,0.0,0.0,4.0,231.0,1.0,2.0,6.0,30.0,0.33,84.0,2.0,0.0,16.0,2.0,7.1025641025641,1.0,17.0,1.21951219512195,0.0,27.0,1.0,1.0,0.0,5.0,0.6024488542302183,0.3975511457697817
30,2,86.0,3.0,1.0,0.0,0.0,4.0,231.0,1.0,2.0,6.0,30.0,0.33,84.0,2.0,0.0,16.0,2.0,7.1025641025641,1.0,17.0,1.21951219512195,5.0,27.0,1.0,1.0,0.0,5.0,0.6751188077257368,0.32488119227426315
30,3,4.0,3.0,1.0,0.0,0.0,4.0,231.0,1.0,2.0,6.0,30.0,0.33,84.0,2.0,0.0,16.0,2.0,7.1025641025641,206.0,23.0,5.2,1.0,27.0,1.1,0.666666666666667,0.0,5.0,0.5318333837316984,0.46816661626830164
30,4,4.0,3.0,1.0,0.0,0.0,4.0,231.0,1.0,2.0,6.0,30.0,0.33,84.0,2.0,0.0,16.0,2.0,302.8,1.0,0.0,1.21951219512195,0.0,27.0,1.0,0.666666666666667,0.0,2.0,0.5093287714161199,0.4906712285838802
30,5,4.0,3.0,1.0,114.0,0.0,4.0,231.0,1.0,24.0,6.0,30.0,24.5,84.0,2.0,0.0,16.0,2.0,7.1025641025641,1.0,4.0,1.21951219512195,0.0,27.0,1.0,0.9,0.0,5.0,0.6538568401066074,0.3461431598933926
30,6,4.0,3.0,1.0,0.0,0.0,4.0,231.0,5.0,75.0,6.0,30.0,0.33,84.0,2.0,0.0,16.0,2.0,313.3,1.0,1.0,1.21951219512195,0.0,27.0,1.0,1.0,0.0,4.0,0.6698574770591743,0.33014252294082574
30,7,4.0,3.0,1.0,114.0,0.0,4.0,231.0,1.0,24.0,6.0,30.0,24.5,13.0,2.0,0.0,16.0,2.0,7.1025641025641,1.0,4.0,1.21951219512195,0.0,27.0,1.0,0.9,0.0,5.0,0.5659774557165549,0.43402254428344506
30,8,86.0,3.0,1.0,0.0,0.0,4.0,2823.0,1.0,2.0,6.0,30.0,0.33,84.0,2.0,0.0,16.0,2.0,7.1025641025641,1.0,17.0,1.21951219512195,5.0,27.0,1.0,1.0,0.0,5.0,0.5032027271382361,0.4967972728617639
30,9,4.0,3.0,1.0,204.0,53.0,4.0,231.0,1.0,2.0,6.0,30.0,0.33,84.0,2.0,107.0,16.0,2.0,7.1025641025641,77.0,1.0,5.0,0.0,27.0,1.0,0.666666666666667,5.0,5.0,0.5489183727769331,0.45108162722306694
41,0,12.0,9.0,1.0,9.0,0.0,2.0,463.0,1.0,35.0,36.0,96.0,0.28,96.0,1.0,1.0,2.0,3.0,5.4,0.0,0.0,0.907894736842105,0.0,10.0,1.0,1.0,0.0,2.0,0.514656750355482,0.4853432496445181
41,1,12.0,9.0,1.0,9.0,0.0,2.0,463.0,1.0,35.0,36.0,94.0,0.28,96.0,1.0,1.0,36.0,2.0,302.8,0.0,0.0,4.8,0.0,10.0,1.0,1.0,0.0,2.0,0.5451311312763163,0.45486886872368365
41,2,12.0,9.0,1.0,9.0,0.0,2.0,46.0,1.0,35.0,36.0,94.0,27.59,96.0,1.0,1.0,36.0,3.0,319.7,0.0,0.0,0.907894736842105,0.0,6186.0,1.1,1.0,5.0,8.0,0.6735395497158181,0.32646045028418197
41,3,12.0,9.0,1.0,317.0,0.0,2.0,463.0,1.0,87.0,1031.0,94.0,0.28,96.0,1.0,1.0,36.0,3.0,295.4,0.0,0.0,0.907894736842105,0.0,10.0,1.0,1.0,0.0,8.0,0.5555790420546893,0.44442095794531067
41,4,12.0,9.0,1.0,9.0,0.0,2.0,463.0,1.0,35.0,36.0,94.0,0.28,96.0,1.0,1.0,36.0,2.0,302.8,0.0,0.0,0.907894736842105,0.0,10.0,1.0,1.0,0.0,2.0,0.6864657524237098,0.3135342475762902
41,5,12.0,9.0,1.0,9.0,0.0,2.0,463.0,5.0,75.0,36.0,94.0,0.28,96.0,1.0,1.0,36.0,3.0,313.3,0.0,0.0,0.907894736842105,0.0,10.0,1.0,1.0,0.0,4.0,0.5375105251974555,0.46248947480254454
41,6,12.0,9.0,8.0,232.0,0.0,2.0,463.0,1.0,18.0,9.0,94.0,0.28,1.0,1.0,1.0,66.0,3.0,5.4,0.0,0.0,0.907894736842105,0.0,10.0,1.1,1.0,0.0,8.0,0.6162440387874218,0.38375596121257816
41,7,12.0,9.0,1.0,9.0,0.0,2.0,463.0,1.0,39.0,185.0,94.0,0.28,96.0,1.0,1.0,36.0,6.0,5.4,0.0,0.0,0.907894736842105,0.0,10.0,1.0,1.0,0.0,7.0,0.5044655650199453,0.49553443498005467
