test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,43.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,416.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9127554961410576,0.08724450385894245
59,1,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,1686.0,0.0,0.5,1.0,2.0,0.9127554961410576,0.08724450385894245
59,2,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,6.0,0.5,1.0,2.0,0.9127554961410576,0.08724450385894245
59,3,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,104.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,11.2,0.0,0.0,0.0,0.5,1.0,2.0,0.912755491034084,0.08724450896591598
59,4,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,1254.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.912755496134847,0.08724450386515294
59,5,17.0,7.0,1.0,1.0,35.0,2.0,1.0,417.0,26.0,2.0,32.0,157.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9127047750778523,0.08729522492214772
59,6,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,21.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,8.0,0.9127554384084087,0.08724456159159136
59,7,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,82.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9126644817808053,0.08733551821919465
59,8,17.0,7.0,1.0,7.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,1920.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9127554961410576,0.08724450385894245
59,9,17.0,7.0,8.0,24.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9127554961407538,0.08724450385924623
59,10,17.0,7.0,5.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,1706.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9127554961410576,0.08724450385894245
59,11,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,565.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9090726458619308,0.09092735413806935
59,12,17.0,7.0,1.0,1.0,0.0,2.0,1.0,219.0,26.0,2.0,32.0,150.0,13.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9122483458471603,0.0877516541528396
59,13,11.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,19.0,0.0,0.0,0.5,1.0,2.0,0.9116688250533657,0.08833117494663416
59,14,17.0,7.0,1.0,1.0,0.0,2.0,10.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9088455224270269,0.09115447757297328
59,15,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,3.7,0.0,0.0,4.0,0.5,1.0,2.0,0.9127554940991204,0.08724450590087968
59,16,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,15.0,0.0,6.0,0.5,1.0,2.0,0.9127554961410576,0.08724450385894245
59,17,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,94.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9127545961793143,0.08724540382068564
59,18,17.0,7.0,1.0,19.0,0.0,2.0,23.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9127554961410573,0.0872445038589427
59,19,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,17.0,9.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9127293811670117,0.08727061883298819
59,20,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,17.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,3.0,0.8846897604140015,0.11531023958599843
59,21,17.0,7.0,1.0,1.0,0.0,10.0,1.0,417.0,26.0,2.0,32.0,43.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9119265007414461,0.08807349925855366
59,22,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,169.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9127554961410549,0.08724450385894526
59,23,6.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,7.3,0.0,0.0,0.0,0.5,1.0,2.0,0.9078229930015471,0.09217700699845287
59,24,17.0,7.0,1.0,1.0,0.0,13.0,1.0,417.0,26.0,2.0,49.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.8695247847140222,0.130475215285978
