test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,17.0,7.0,1.0,1.0,0.0,2.0,3.0,418.0,65.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,1.0,1.0,0.9127554929552727,0.08724450704472726
59,1,3.0,0.0,1.0,1.0,9.0,3.0,2.0,386.0,35.0,10.0,23.0,89.0,0.0,3.0,3.0,112.0,2.0,0.0,3.09803921568627,1.0,1.0,0.0,0.8,4.0,5.0,0.9127554960655243,0.08724450393447539
106,0,15.0,0.0,3.0,10.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,32.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,2.0,7.0,0.5633173694439075,0.4366826305560924
106,1,2.0,0.0,2.0,0.0,0.0,6.0,11.0,178.0,2.0,12.0,9.0,9.0,2.0,5.0,1401.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,1.0,5.0,0.9127561600831869,0.08724383991681296
106,2,0.0,0.0,1.0,1.0,1.0,6.0,2.0,178.0,3.0,5.0,4.0,22.0,0.0,2.0,0.0,21.0,2.0,1.0,4.03703703703704,1.0,1537.0,0.0,1.0,1.0,5.0,0.9127554961410576,0.08724450385894245
160,0,1.0,109.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,40.0,101.0,0.0,4.0,2.0,28.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,1.0,5.0,0.9127554961410601,0.08724450385893966
160,1,13.0,3.0,1.0,1.0,0.0,0.0,2.0,82.0,5.0,16.0,37.0,82.0,13.0,3.0,2.0,28.0,4.0,0.0,3.12745098039216,0.0,1.0,0.0,0.333333333333333,6.0,6.0,0.9126354542355982,0.08736454576440182
160,2,2.0,0.0,1.0,0.0,0.0,19.0,1.0,164.0,25.0,4.0,25.0,91.0,0.0,3.0,0.0,17.0,2.0,0.0,2.03092783505155,1.0,1.0,0.0,0.5,3.0,7.0,0.9123635895821414,0.08763641041785872
160,3,20.0,0.0,6.0,6.0,0.0,1.0,3.0,99.0,3.0,10.0,25.0,51.0,0.0,5.0,0.0,22.0,2.0,0.0,4.12676056338028,0.0,1.0,0.0,0.428571428571429,4.0,7.0,0.912516040799196,0.08748395920080375
204,0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1054.0,3.0,8.0,8.0,228.0,0.0,2.0,0.0,18.0,5.0,0.0,4.36363636363636,0.0,1.0,0.0,1.0,2.0,5.0,0.9127554961406033,0.08724450385939668
204,1,2.0,0.0,1.0,1.0,0.0,2.0,4.0,75.0,45.0,7.0,9.0,10.0,1.0,3.0,0.0,18.0,1.0,350.0,5.89473684210526,1.0,1.0,0.0,0.833333333333333,2.0,4.0,0.912755496141073,0.08724450385892715
624,0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,1598.0,1.0,11.0,7.0,181.0,0.0,3.0,1614.0,94.0,2.0,0.0,13.0,0.0,1.0,0.0,0.545454545454545,4.0,9.0,0.9127554961410576,0.08724450385894245
624,1,3.0,0.0,2.0,2.0,70.0,5.0,3.0,495.0,4.0,0.0,4.0,78.0,0.0,2.0,0.0,11.0,0.0,0.0,3.39506172839506,0.0,1.0,0.0,0.75,4.0,12.0,0.6254554852252654,0.37454451477473444
3399,0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,82.0,5.0,16.0,37.0,82.0,0.0,3.0,2.0,73.0,4.0,0.0,3.12745098039216,0.0,1.0,0.0,0.333333333333333,6.0,6.0,0.9082728457228741,0.09172715427712584
3399,1,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,40.0,101.0,0.0,4.0,619.0,28.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,0.4,1.0,5.0,0.9115508502413547,0.08844914975864522
3399,2,10.0,0.0,1.0,6.0,0.0,1.0,3.0,99.0,3.0,10.0,25.0,51.0,0.0,1.0,0.0,22.0,2.0,212.0,4.12676056338028,0.0,1.0,0.0,0.428571428571429,4.0,7.0,0.91275550062025,0.0872444993797499
3399,3,2.0,0.0,1.0,20.0,0.0,0.0,1.0,59.0,1.0,1.0,29.0,65.0,0.0,1.0,0.0,7.0,2.0,1.0,1.61194029850746,1.0,1.0,0.0,0.5,3.0,5.0,0.915497424224757,0.08450257577524314
4195,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,42.0,1.0,0.0,17.0,47.0,0.0,5.0,1456.0,15.0,2.0,0.0,1.85106382978723,1.0,1.0,0.0,0.5,1.0,4.0,0.9127555768465153,0.08724442315348453
4195,1,0.0,0.0,1.0,11.0,0.0,0.0,1.0,48.0,1.0,1.0,16.0,46.0,0.0,5.0,0.0,14.0,2.0,0.0,1.72340425531915,1.0,1.0,0.0,0.5,4.0,3.0,0.9420663899788088,0.057933610021191136
4237,0,15.0,0.0,1.0,1.0,0.0,0.0,1.0,48.0,1.0,1.0,16.0,46.0,0.0,5.0,0.0,14.0,2.0,0.0,1.72340425531915,1.0,1.0,0.0,0.5,4.0,7.0,0.900668336984647,0.0993316630153531
4237,1,0.0,0.0,1.0,1.0,0.0,11.0,1.0,42.0,1.0,0.0,17.0,47.0,0.0,5.0,2.0,15.0,2.0,0.0,23.4,1.0,1.0,0.0,0.5,1.0,4.0,0.9094583755420168,0.0905416244579829
4637,0,2.0,0.0,1.0,27.0,2.0,0.0,1.0,97.0,55.0,7.0,10.0,167.0,0.0,3.0,2.0,32.0,4.0,0.0,2.59659090909091,1.0,1.0,0.0,0.625,2.0,8.0,0.9127554961410094,0.08724450385899077
