test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
1170,0,6.0,16.0,1.0,2.0,3.0,1.0,572.0,29.0,0.0,40.0,136.0,0.17,3.0,97.0,4.0,2.0,67.0,2.0,3.53164556962025,0.0,10.246835443038,9.0,254.0,1.20744680851064,0.0,0.0,0.0,1.0,0.0,4.0,0.7986600371267759,0.20133996287322412
1170,1,6.0,16.0,1.0,2.0,3.0,1.0,572.0,29.0,0.0,40.0,136.0,0.17,3.0,1.0,4.0,2.0,67.0,2.0,3.53164556962025,0.0,10.246835443038,0.0,1.0,1.20744680851064,384.0,0.0,0.0,1.0,0.0,4.0,0.5124609618613476,0.4875390381386524
1170,2,6.0,16.0,1.0,2.0,3.0,1.0,572.0,29.0,0.0,40.0,136.0,0.17,3.0,97.0,4.0,2.0,67.0,2.0,3.53164556962025,0.0,10.246835443038,0.0,1.0,2.3,0.0,0.0,0.0,1.0,0.0,4.0,0.5920448195473145,0.4079551804526855
1170,3,6.0,16.0,1.0,14.0,3.0,1.0,572.0,29.0,0.0,40.0,136.0,5.88,3.0,97.0,4.0,2.0,67.0,2.0,3.53164556962025,0.0,10.246835443038,0.0,1.0,1.20744680851064,0.0,0.0,0.0,1.0,0.0,4.0,0.9430850798378129,0.05691492016218715
1170,4,6.0,16.0,1.0,2.0,3.0,1.0,572.0,29.0,0.0,40.0,136.0,4.36,3.0,97.0,4.0,2.0,67.0,2.0,3.53164556962025,0.0,10.246835443038,0.0,1.0,1.20744680851064,0.0,0.0,0.0,1.0,0.0,4.0,0.9430850798378129,0.05691492016218715
1170,5,6.0,16.0,1.0,2.0,3.0,1.0,572.0,29.0,0.0,40.0,136.0,0.17,3.0,97.0,4.0,2.0,67.0,2.0,3.53164556962025,0.0,10.246835443038,16.0,1.0,1.20744680851064,0.0,0.0,0.0,1.0,0.0,4.0,0.7986600371267759,0.20133996287322412
1170,6,6.0,16.0,1.0,2.0,3.0,1.0,572.0,29.0,0.0,40.0,136.0,0.17,3.0,97.0,4.0,2.0,67.0,2.0,3.53164556962025,0.0,10.246835443038,9.0,1.0,2.3,0.0,0.0,0.0,1.0,0.0,4.0,0.9111067456781712,0.08889325432182878
1170,7,6.0,16.0,1.0,2.0,3.0,1.0,572.0,29.0,0.0,40.0,136.0,4.87,3.0,97.0,4.0,2.0,67.0,2.0,3.53164556962025,0.0,10.246835443038,0.0,1.0,1.20744680851064,0.0,0.0,0.0,1.0,0.0,4.0,0.9430850798378129,0.05691492016218715
1170,8,6.0,16.0,1.0,2.0,3.0,1.0,572.0,29.0,0.0,40.0,136.0,16.6,3.0,97.0,4.0,2.0,67.0,2.0,3.53164556962025,0.0,10.246835443038,0.0,1.0,1.20744680851064,0.0,0.0,0.0,1.0,0.0,4.0,0.9430850798378129,0.05691492016218715
1170,9,6.0,16.0,1.0,2.0,3.0,1.0,572.0,29.0,0.0,40.0,136.0,0.17,3.0,97.0,4.0,2.0,67.0,2.0,3.53164556962025,0.0,10.246835443038,11.0,1.0,1.20744680851064,0.0,0.0,0.0,1.0,0.0,4.0,0.7986600371267759,0.20133996287322412
320,0,0.0,1.0,1.0,0.0,8.0,451.0,103.0,3.0,0.0,4.0,10.0,3.55,1.0,12.0,3.0,0.0,11.0,2.0,5.0,2.0,4.63636363636364,2.0,1.0,0.933333333333333,7.0,0.5,0.0,3.0,2.0,3.0,0.9381260886909609,0.06187391130903903
320,1,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,10.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,44.4,2.0,17.1,2.0,1.0,0.933333333333333,7.0,0.5,0.0,3.0,2.0,3.0,0.854596170673882,0.145403829326118
320,2,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,10.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,39.5,2.0,4.63636363636364,2.0,1.0,0.933333333333333,7.0,0.5,3.0,3.0,2.0,3.0,0.7858368353262568,0.21416316467374316
320,3,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,10.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,5.0,2.0,4.63636363636364,2.0,1.0,3.2,7.0,0.5,0.0,3.0,2.0,3.0,0.8403499009876847,0.15965009901231533
320,4,0.0,1.0,1.0,0.0,8.0,396.0,103.0,3.0,0.0,4.0,10.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,5.0,2.0,4.63636363636364,2.0,1.0,3.2,7.0,0.5,0.0,3.0,2.0,3.0,0.8403499009876847,0.15965009901231533
320,5,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,10.0,0.66,1.0,60.0,3.0,0.0,11.0,2.0,5.0,2.0,4.63636363636364,2.0,1.0,0.933333333333333,7.0,0.5,0.0,3.0,2.0,3.0,0.6541667438719763,0.34583325612802374
320,6,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,4.0,10.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,52.8,2.0,4.63636363636364,2.0,1.0,5.9,7.0,0.5,0.0,3.0,2.0,3.0,0.9724326348630895,0.027567365136910455
320,7,0.0,1.0,1.0,0.0,8.0,7.0,103.0,3.0,0.0,11.0,10.0,0.66,1.0,12.0,3.0,139.0,11.0,2.0,5.0,2.0,4.63636363636364,2.0,1.0,0.933333333333333,7.0,0.5,0.0,3.0,2.0,3.0,0.7429863822606012,0.2570136177393988
320,8,0.0,1.0,1.0,0.0,8.0,7.0,103.0,19.0,0.0,4.0,10.0,0.66,1.0,12.0,3.0,0.0,11.0,2.0,5.0,2.0,4.63636363636364,2.0,1.0,0.933333333333333,7.0,0.5,0.0,3.0,2.0,3.0,0.7903064298412802,0.20969357015871978
