test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
2122,0,11.0,1.0,1.0,6.0,0.0,0.0,2.0,17.0,1.0,28.0,45.0,0.16,0.0,100.0,2.0,2.0,14.0,2.0,3.7,0.0,3.4,0.0,0.0,1.0,1.0,1.0,0.919075,0.08092497
2122,1,11.0,1.0,1.0,6.0,0.0,0.0,2.0,17.0,1.0,28.0,45.0,0.16,0.0,100.0,2.0,2.0,14.0,2.0,3.7,0.0,3.4,0.0,0.0,1.0,1.0,0.0,0.9314611,0.06853893
2122,2,11.0,12.0,1.0,4.0,1.0,4.0,4.0,13.0,1.0,37.0,59.0,0.31,1.0,92.0,2.0,1.0,28.0,2.0,6.4,0.0,7.5,1.0,0.0,1.0,1.0,1.0,0.91072696,0.08927302
2122,3,1.0,2.0,1.0,7.0,0.0,0.0,2.0,1.0,4.0,12.0,30.0,0.21,0.0,93.0,2.0,0.0,25.0,2.0,2.6,0.0,3.8,0.0,0.0,0.5,0.5,2.0,0.8780675,0.12193253
2122,4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,8.0,37.0,0.1,0.0,93.0,3.0,1.0,27.0,1.0,2.5,1.0,2.8,1.0,0.0,1.0,0.0,1.0,0.98147327,0.018526707
2122,5,1.0,10.0,1.0,4.0,0.0,0.0,2.0,8.0,3.0,18.0,25.0,0.05,0.0,89.0,2.0,0.0,12.0,2.0,3.7,1.0,3.8,1.0,0.0,0.9,0.5,0.0,0.8250711,0.17492889
2122,6,2.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,7.0,18.0,24.0,0.05,1.0,100.0,1.0,2.0,11.0,2.0,3.2,0.0,7.8,1.0,0.0,1.0,1.0,0.0,0.55851984,0.44148013
2122,7,3.0,2.0,1.0,6.0,0.0,0.0,2.0,6.0,5.0,21.0,25.0,0.1,0.0,91.0,2.0,2.0,7.0,2.0,3.3,0.0,3.5,0.0,0.0,1.0,0.3,2.0,0.9100468,0.08995319
2122,8,1.0,2.0,1.0,5.0,1.0,0.0,2.0,4.0,2.0,20.0,13.0,0.19,0.0,83.0,4.0,2.0,9.0,3.0,3.4,0.0,4.7,0.0,0.0,1.0,0.5,1.0,0.97542727,0.02457275
2122,9,5.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,24.0,17.0,0.12,1.0,100.0,2.0,0.0,4.0,2.0,3.3,0.0,3.5,0.0,0.0,0.6,1.0,1.0,0.9663051,0.03369491
2122,10,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,6.0,7.0,11.0,0.16,1.0,85.0,2.0,2.0,11.0,2.0,3.0,0.0,5.2,0.0,0.0,1.0,1.0,1.0,0.7027265,0.29727355
2122,11,1.0,0.0,1.0,2.0,1.0,0.0,2.0,5.0,5.0,22.0,14.0,0.15,1.0,80.0,2.0,0.0,7.0,2.0,3.6,0.0,4.7,1.0,0.0,1.0,1.0,1.0,0.8239598,0.17604016
2122,12,0.0,0.0,1.0,3.0,0.0,1.0,2.0,9.0,25.0,19.0,11.0,0.12,1.0,93.0,1.0,0.0,28.0,2.0,4.0,1.0,7.1,1.0,0.0,0.8,0.0,0.0,0.96197045,0.038029537
2122,13,1.0,1.0,1.0,2.0,0.0,1.0,2.0,5.0,3.0,18.0,26.0,0.22,0.0,89.0,1.0,0.0,21.0,2.0,2.8,1.0,3.6,1.0,0.0,0.5,0.0,2.0,0.9268108,0.07318922
2122,14,4.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,13.0,13.0,0.1,1.0,88.0,1.0,0.0,22.0,1.0,3.3,1.0,4.7,1.0,0.0,0.9,1.0,0.0,0.8495709,0.15042911
2122,15,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,29.0,0.15,0.0,90.0,1.0,2.0,12.0,2.0,2.7,0.0,2.3,0.0,0.0,0.3,1.0,3.0,0.9537708,0.04622921
2122,16,4.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,13.0,13.0,0.08,1.0,88.0,1.0,0.0,22.0,1.0,3.4,1.0,4.8,1.0,0.0,1.0,1.0,0.0,0.92659783,0.07340216
2122,17,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,27.0,0.15,0.0,88.0,1.0,2.0,13.0,2.0,2.8,0.0,2.5,0.0,0.0,0.4,1.0,2.0,0.9678709,0.032129135
