test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1
16,0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,58.0,1.0,3.0,5.0,0.51,0.0,85.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.7,0.0,0.9575456,0.042454433
16,1,0.0,0.0,1.0,0.0,1.0,0.0,2.0,58.0,1.0,2.0,3.0,0.51,0.0,65.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.7855691,0.21443093
16,2,0.0,0.0,1.0,0.0,0.0,1.0,2.0,58.0,1.0,5.0,9.0,0.56,0.0,77.0,2.0,2.0,1.0,1.0,2.4,0.0,1.0,0.0,0.0,0.7,1.0,0.99696296,0.0030370166
16,3,0.0,0.0,1.0,0.0,0.0,2.0,2.0,56.0,1.0,1.0,1.0,0.62,0.0,64.0,2.0,0.0,0.0,1.0,3.7,0.0,1.0,0.0,0.0,0.7,0.0,0.98194075,0.018059254
16,4,0.0,0.0,1.0,0.0,2.0,1.0,2.0,39.0,1.0,3.0,2.0,0.5,0.0,86.0,2.0,0.0,2.0,1.0,1.6,0.0,1.0,0.0,0.0,0.5,0.0,0.9856719,0.014328152
16,5,0.0,0.0,1.0,0.0,0.0,2.0,1.0,58.0,1.0,5.0,9.0,0.56,0.0,85.0,2.0,2.0,0.0,1.0,2.4,0.0,1.0,0.0,0.0,0.6,2.0,0.99511343,0.004886546
16,6,0.0,0.0,1.0,0.0,2.0,0.0,0.0,58.0,1.0,3.0,5.0,0.59,0.0,85.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.99786633,0.0021336642
16,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,9.0,0.0,0.0,70.0,2.0,0.0,3.0,1.0,3.2,0.0,1.0,0.0,0.0,0.7,0.0,0.98146695,0.01853306
16,8,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,80.0,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.7,0.0,0.9945089,0.0054910732
16,9,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,1.19,0.0,85.0,2.0,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.0,0.7,0.0,0.9945904,0.00540957
78,0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,62.0,3.0,0.0,9.0,0.26,0.0,64.0,1.0,0.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9830598,0.016940195
78,1,0.0,1.0,1.0,0.0,0.0,2.0,2.0,63.0,1.0,0.0,4.0,0.33,0.0,65.0,1.0,0.0,12.0,2.0,3.6,0.0,0.0,0.0,8.0,0.6,0.0,0.7277167,0.27228335
78,2,2.0,1.0,1.0,0.0,0.0,3.0,2.0,109.0,4.0,0.0,9.0,0.88,0.0,83.0,2.0,0.0,7.0,1.0,2.8,0.0,0.0,0.0,0.0,0.6,1.0,0.96599054,0.034009434
78,3,6.0,0.0,1.0,5.0,0.0,0.0,2.0,65.0,2.0,0.0,19.0,0.14,0.0,92.0,1.0,0.0,16.0,2.0,3.5,1.0,1.0,0.0,38.0,0.5,0.0,0.8669896,0.13301039
78,4,0.0,0.0,1.0,0.0,0.0,2.0,2.0,69.0,1.0,8.0,0.0,0.5,0.0,78.0,0.0,2.0,8.0,2.0,4.2,0.0,0.0,0.0,0.0,0.6,0.0,0.84120977,0.15879022
78,5,0.0,0.0,1.0,0.0,0.0,2.0,2.0,69.0,1.0,8.0,0.0,0.81,0.0,0.0,3.0,2.0,8.0,2.0,4.2,0.0,0.0,0.0,0.0,0.6,0.0,0.98968345,0.010316534
78,6,0.0,0.0,1.0,0.0,0.0,2.0,2.0,129.0,3.0,0.0,4.0,1.12,0.0,85.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6,1.0,0.9251398,0.074860245
78,7,2.0,0.0,1.0,3.0,2.0,1.0,1.0,98.0,2.0,6.0,18.0,0.48,0.0,100.0,1.0,2.0,6.0,2.0,2.2,0.0,0.0,0.0,0.0,0.4,1.0,0.97410965,0.025890356
78,8,1.0,1.0,1.0,2.0,0.0,1.0,2.0,60.0,5.0,3.0,18.0,0.22,0.0,89.0,1.0,0.0,21.0,2.0,2.8,1.0,1.0,0.0,0.0,0.5,2.0,0.9678028,0.0321972
78,9,0.0,1.0,1.0,1.0,0.0,2.0,2.0,70.0,1.0,5.0,0.0,0.33,0.0,66.0,1.0,0.0,12.0,2.0,2.3,0.0,0.0,0.0,0.0,0.3,0.0,0.9919335,0.0080664735
80,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,80.0,2.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,2.0,2.0,3.3,0.0,1.0,0.0,0.0,0.5,0.0,0.96802664,0.031973332
80,1,0.0,0.0,1.0,6.0,0.0,0.0,1.0,69.0,1.0,0.0,8.0,0.63,0.0,90.0,2.0,0.0,9.0,1.0,10.8,0.0,1.0,0.0,0.0,0.7,2.0,0.9894952,0.0105047915
80,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,75.0,1.0,0.0,7.0,0.48,0.0,85.0,2.0,1.0,0.0,2.0,4.6,0.0,1.0,0.0,0.0,0.5,3.0,0.93214595,0.06785404
80,3,1.0,0.0,1.0,1.0,0.0,1.0,1.0,147.0,1.0,3.0,37.0,0.31,0.0,96.0,2.0,2.0,15.0,3.0,11.8,0.0,0.0,0.0,0.0,0.6,3.0,0.957052,0.042947985
80,4,0.0,0.0,1.0,1.0,0.0,2.0,1.0,75.0,1.0,0.0,7.0,0.48,0.0,85.0,2.0,1.0,0.0,0.0,8.6,0.0,1.0,0.0,0.0,0.4,3.0,0.99714863,0.0028513463
80,5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,80.0,2.0,1.0,6.0,1.21,0.0,52.0,2.0,0.0,7.0,3.0,1.4,0.0,0.0,0.0,0.0,0.5,2.0,0.97920525,0.02079476
80,6,1.0,0.0,1.0,1.0,0.0,2.0,2.0,68.0,1.0,0.0,2.0,0.42,0.0,55.0,2.0,0.0,1.0,2.0,5.6,2.0,1.0,0.0,0.0,0.5,1.0,0.9817166,0.01828344
80,7,0.0,0.0,1.0,1.0,0.0,2.0,1.0,85.0,1.0,0.0,12.0,0.87,0.0,92.0,2.0,0.0,4.0,1.0,8.6,0.0,1.0,0.0,0.0,0.4,1.0,0.95893574,0.041064266
80,8,1.0,0.0,1.0,2.0,1.0,0.0,2.0,60.0,4.0,4.0,15.0,0.14,0.0,94.0,2.0,0.0,22.0,3.0,3.0,0.0,0.0,0.0,0.0,0.6,2.0,0.9366079,0.06339209
80,9,5.0,0.0,1.0,0.0,0.0,2.0,1.0,68.0,1.0,7.0,5.0,0.29,2.0,68.0,3.0,3.0,3.0,1.0,3.3,0.0,1.0,0.0,0.0,0.7,1.0,0.9832869,0.016713072
85,0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,60.0,5.0,3.0,18.0,0.22,0.0,89.0,1.0,0.0,21.0,2.0,2.8,1.0,1.0,0.0,0.0,0.5,2.0,0.9678028,0.0321972
85,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,80.0,2.0,8.0,0.0,0.5,0.0,0.0,1.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.3,0.0,0.9949329,0.005067092
85,2,21.0,33.0,1.0,2.0,0.0,0.0,2.0,67.0,2.0,1.0,10.0,0.11,0.0,100.0,1.0,0.0,5.0,1.0,4.2,0.0,1.0,0.0,0.0,0.5,0.0,0.9899851,0.010014904
85,3,0.0,0.0,1.0,1.0,0.0,2.0,2.0,111.0,1.0,0.0,20.0,0.64,0.0,95.0,1.0,2.0,0.0,2.0,1.5,0.0,1.0,0.0,0.0,0.4,0.0,0.79738903,0.20261098
85,4,0.0,0.0,1.0,0.0,0.0,2.0,2.0,106.0,1.0,1.0,2.0,0.64,0.0,78.0,1.0,2.0,8.0,2.0,1.5,0.0,1.0,0.0,0.0,0.4,0.0,0.9576679,0.04233213
85,5,1.0,0.0,1.0,2.0,0.0,3.0,2.0,76.0,1.0,0.0,1.0,0.7,0.0,76.0,4.0,0.0,7.0,2.0,3.1,0.0,1.0,0.0,2.0,0.6,1.0,0.7813877,0.21861233
85,6,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.65,0.0,0.0,1.0,0.0,7.0,3.0,1.4,2.0,1.0,0.0,0.0,0.5,0.0,0.98040766,0.019592343
85,7,0.0,0.0,1.0,0.0,0.0,4.0,1.0,129.0,1.0,0.0,7.0,1.28,0.0,92.0,1.0,0.0,4.0,1.0,2.7,0.0,1.0,0.0,0.0,0.4,1.0,0.98569894,0.014301064
85,8,0.0,1.0,1.0,3.0,0.0,1.0,2.0,62.0,3.0,0.0,9.0,0.26,0.0,64.0,1.0,0.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9830598,0.016940195
85,9,4.0,9.0,1.0,4.0,0.0,1.0,2.0,62.0,1.0,1.0,20.0,0.19,0.0,89.0,1.0,0.0,9.0,2.0,3.9,0.0,1.0,0.0,0.0,0.6,0.0,0.95590657,0.044093415
86,0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,82.0,1.0,7.0,6.0,0.66,0.0,86.0,2.0,5.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.6,0.0,0.9928056,0.0071943835
86,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,147.0,1.0,3.0,37.0,0.31,0.0,96.0,2.0,2.0,15.0,3.0,11.8,0.0,0.0,0.0,0.0,0.6,3.0,0.957052,0.042947985
86,2,0.0,0.0,1.0,0.0,0.0,4.0,2.0,103.0,1.0,0.0,2.0,0.75,0.0,61.0,1.0,0.0,0.0,2.0,2.3,1.0,0.0,0.0,0.0,1.0,3.0,0.9879892,0.012010841
86,3,0.0,0.0,1.0,0.0,0.0,4.0,1.0,129.0,1.0,0.0,7.0,1.28,0.0,85.0,1.0,0.0,1.0,1.0,2.7,1.0,1.0,0.0,0.0,0.6,1.0,0.94443274,0.05556728
86,4,0.0,0.0,1.0,0.0,0.0,2.0,2.0,58.0,1.0,5.0,9.0,0.56,0.0,78.0,0.0,2.0,8.0,0.0,2.4,0.0,1.0,0.0,0.0,0.6,0.0,0.9665599,0.03344014
86,5,0.0,0.0,2.0,0.0,0.0,4.0,2.0,64.0,1.0,1.0,4.0,0.89,0.0,41.0,1.0,0.0,7.0,3.0,3.8,1.0,1.0,0.0,0.0,0.7,1.0,0.98839796,0.0116020255
86,6,0.0,0.0,1.0,1.0,0.0,1.0,1.0,75.0,1.0,0.0,7.0,0.48,0.0,85.0,2.0,1.0,0.0,2.0,4.6,0.0,1.0,0.0,0.0,0.5,3.0,0.93214595,0.06785404
86,7,0.0,0.0,1.0,0.0,0.0,2.0,1.0,58.0,1.0,5.0,9.0,0.56,0.0,85.0,2.0,2.0,0.0,1.0,2.4,0.0,1.0,0.0,0.0,0.6,2.0,0.99511343,0.004886546
86,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.0,1.0,0.0,0.0,1.56,0.0,0.0,2.0,2.0,1.0,3.0,1.6,0.0,0.0,0.0,0.0,0.3,0.0,0.99644583,0.0035541872
86,9,0.0,0.0,1.0,0.0,0.0,2.0,1.0,56.0,1.0,1.0,7.0,0.5,0.0,82.0,2.0,0.0,0.0,1.0,3.7,0.0,0.0,0.0,0.0,0.7,0.0,0.7568304,0.24316959
95,0,4.0,9.0,1.0,4.0,0.0,1.0,2.0,62.0,1.0,1.0,20.0,0.19,0.0,89.0,1.0,0.0,9.0,2.0,3.9,0.0,1.0,0.0,0.0,0.6,0.0,0.95590657,0.044093415
95,1,0.0,16.0,1.0,0.0,0.0,3.0,1.0,70.0,1.0,0.0,0.0,2.92,0.0,0.0,1.0,1.0,4.0,1.0,1.9,0.0,0.0,0.0,0.0,0.6,1.0,0.9129608,0.08703916
95,2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,147.0,1.0,3.0,37.0,0.31,0.0,96.0,2.0,2.0,15.0,3.0,11.8,0.0,0.0,0.0,0.0,0.6,3.0,0.957052,0.042947985
95,3,2.0,0.0,1.0,3.0,0.0,0.0,1.0,68.0,1.0,1.0,6.0,0.29,0.0,94.0,1.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.6,2.0,0.9773524,0.0226476
95,4,0.0,1.0,1.0,3.0,0.0,1.0,2.0,62.0,3.0,0.0,9.0,0.26,0.0,64.0,1.0,0.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9830598,0.016940195
95,5,0.0,0.0,1.0,1.0,0.0,1.0,2.0,239.0,1.0,12.0,1.0,0.41,0.0,90.0,2.0,0.0,12.0,2.0,3.8,0.0,0.0,0.0,0.0,0.6,0.0,0.92482567,0.07517435
95,6,0.0,1.0,1.0,0.0,0.0,2.0,2.0,63.0,1.0,0.0,4.0,0.33,0.0,65.0,1.0,0.0,12.0,2.0,3.6,0.0,0.0,0.0,8.0,0.6,0.0,0.7277167,0.27228335
95,7,0.0,0.0,1.0,0.0,0.0,1.0,2.0,79.0,1.0,0.0,1.0,0.26,0.0,0.0,2.0,0.0,6.0,2.0,2.6,0.0,0.0,0.0,0.0,0.6,2.0,0.8558539,0.1441461
95,8,2.0,1.0,1.0,0.0,0.0,3.0,2.0,109.0,4.0,0.0,9.0,0.88,0.0,83.0,2.0,0.0,7.0,1.0,2.8,0.0,0.0,0.0,0.0,0.6,1.0,0.96599054,0.034009434
95,9,1.0,0.0,1.0,0.0,0.0,5.0,2.0,138.0,1.0,0.0,4.0,0.72,0.0,58.0,1.0,0.0,4.0,2.0,2.9,0.0,1.0,0.0,0.0,0.9,0.0,0.9578747,0.04212528
96,0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,29.0,1.0,3.0,5.0,0.35,0.0,72.0,1.0,0.0,3.0,3.0,2.9,1.0,1.0,0.0,0.0,0.5,0.0,0.9948018,0.0051981714
96,1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,33.0,3.0,1.0,2.0,0.22,0.0,66.0,2.0,0.0,11.0,2.0,3.9,1.0,1.0,0.0,0.0,0.5,2.0,0.9545859,0.0454141
96,2,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.27,0.0,71.0,1.0,0.0,10.0,2.0,2.4,1.0,1.0,0.0,0.0,0.6,0.0,0.898938,0.10106198
96,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,27.0,1.0,0.0,5.0,0.37,0.0,75.0,1.0,0.0,4.0,2.0,8.0,0.0,1.0,0.0,0.0,0.6,0.0,0.9953723,0.004627675
96,4,0.0,0.0,1.0,1.0,0.0,0.0,2.0,27.0,1.0,2.0,7.0,0.28,0.0,75.0,1.0,0.0,13.0,3.0,5.5,1.0,1.0,0.0,0.0,0.6,0.0,0.9723775,0.02762252
96,5,0.0,0.0,1.0,1.0,0.0,0.0,2.0,26.0,1.0,0.0,1.0,0.27,0.0,75.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.9978984,0.0021015913
96,6,0.0,0.0,1.0,1.0,0.0,0.0,1.0,27.0,1.0,0.0,0.0,0.22,0.0,66.0,1.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,0.8982141,0.10178591
96,7,0.0,0.0,1.0,0.0,0.0,0.0,2.0,31.0,3.0,1.0,1.0,0.2,0.0,81.0,2.0,0.0,10.0,2.0,4.9,2.0,1.0,0.0,0.0,0.5,1.0,0.9934132,0.0065868134
96,8,0.0,0.0,1.0,0.0,0.0,0.0,2.0,26.0,1.0,1.0,5.0,0.27,0.0,75.0,3.0,0.0,3.0,2.0,1.8,1.0,1.0,0.0,0.0,0.9,0.0,0.9945502,0.005449766
96,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,1.0,0.0,4.0,0.36,0.0,71.0,1.0,0.0,10.0,2.0,2.4,1.0,1.0,0.0,0.0,0.6,0.0,0.9170516,0.0829484
104,0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,25.0,1.0,7.0,6.0,0.23,1.0,79.0,2.0,0.0,11.0,1.0,3.5,1.0,1.0,0.0,0.0,0.5,1.0,0.9723153,0.027684702
104,1,0.0,0.0,1.0,0.0,0.0,0.0,2.0,22.0,1.0,2.0,1.0,0.11,0.0,88.0,2.0,0.0,16.0,1.0,4.3,1.0,1.0,0.0,0.0,0.5,1.0,0.9945192,0.0054807975
104,2,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.25,0.0,0.0,2.0,0.0,0.0,1.0,1.9,1.0,1.0,0.0,0.0,0.4,1.0,0.9992923,0.000707673
104,3,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,8.0,0.35,0.0,0.0,3.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.9961387,0.0038612888
104,4,0.0,0.0,1.0,0.0,0.0,0.0,2.0,27.0,1.0,0.0,8.0,0.15,0.0,75.0,3.0,0.0,8.0,1.0,3.8,1.0,1.0,0.0,0.0,0.8,2.0,0.9735226,0.026477424
104,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,14.0,1.0,0.52,0.0,83.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.4,0.0,0.84483886,0.15516113
104,6,0.0,0.0,1.0,1.0,0.0,0.0,2.0,46.0,3.0,0.0,3.0,0.21,0.0,80.0,2.0,0.0,20.0,2.0,3.6,1.0,1.0,0.0,0.0,0.5,1.0,0.94330454,0.05669548
104,7,0.0,0.0,1.0,0.0,0.0,1.0,2.0,26.0,1.0,2.0,1.0,0.11,0.0,80.0,2.0,1.0,16.0,1.0,5.0,1.0,1.0,0.0,0.0,0.5,1.0,0.8820629,0.11793708
104,8,0.0,0.0,1.0,1.0,0.0,0.0,2.0,30.0,1.0,4.0,5.0,0.29,0.0,70.0,2.0,0.0,10.0,1.0,4.1,0.0,0.0,0.0,0.0,0.5,1.0,0.93052536,0.06947462
104,9,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.11,0.0,0.0,2.0,1.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.96935993,0.030640077
134,0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,98.0,2.0,6.0,18.0,0.48,0.0,100.0,1.0,2.0,6.0,2.0,2.2,0.0,0.0,0.0,0.0,0.4,1.0,0.97410965,0.025890356
134,1,0.0,0.0,1.0,0.0,0.0,2.0,2.0,106.0,1.0,1.0,2.0,0.64,0.0,78.0,1.0,2.0,8.0,2.0,1.5,0.0,1.0,0.0,0.0,0.4,0.0,0.9576679,0.04233213
134,2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,147.0,1.0,3.0,37.0,0.31,0.0,96.0,2.0,2.0,15.0,3.0,11.8,0.0,0.0,0.0,0.0,0.6,3.0,0.957052,0.042947985
134,3,0.0,0.0,1.0,1.0,0.0,1.0,2.0,79.0,1.0,11.0,0.0,1.32,0.0,85.0,0.0,1.0,6.0,2.0,2.6,0.0,0.0,0.0,0.0,0.3,0.0,0.9986396,0.0013604189
134,4,0.0,0.0,1.0,1.0,0.0,1.0,2.0,79.0,3.0,11.0,8.0,0.26,0.0,85.0,2.0,0.0,6.0,2.0,2.6,0.0,1.0,0.0,0.0,0.5,2.0,0.9826192,0.017380785
