"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountClassDerived > 0.735 & -0.53 < CountDeclMethodDefault <= 0.09'","b'target = 0'",0.09955,223,0.09821,220,0.98655,0.0167,1.20494,1.18541e-08,0.81875,1834
"b'000001'","b'CountClassCoupled <= 0.85'","b'target = 0'",0.19821,444,0.19509,437,0.98423,0.0328,1.20212,3.42946e-33,0.81875,1834
"b'000002'","b'0.907 < OWN_COMMIT <= 1.006'","b'target = 0'",0.30179,676,0.29464,660,0.97633,0.04756,1.19247,1.00491e-47,0.81875,1834
"b'000003'","b'0.975 < MINOR_LINE <= 1.31 & -0.096 < AvgLineBlank <= 0.086'","b'target = 0'",0.18348,411,0.17857,400,0.97324,0.02835,1.18869,2.54431e-14,0.81875,1834
"b'000004'","b'0.85 < CountClassCoupled <= 3.8'","b'target = 0'",0.2125,476,0.20625,462,0.97059,0.03227,1.18545,8.22101e-29,0.81875,1834
"b'000005'","b'OWN_COMMIT > 1.006'","b'target = 0'",0.09821,220,0.09464,212,0.96364,0.01423,1.17696,1.23282e-11,0.81875,1834
"b'000006'","b'-39.5 < Del_lines <= 4.5'","b'target = 0'",0.41473,929,0.39911,894,0.96233,0.05955,1.17536,2.86847e-58,0.81875,1834
"b'000007'","b'CountOutput_Mean <= 1.72'","b'target = 0'",0.19107,428,0.18259,409,0.95561,0.02615,1.16715,3.69927e-20,0.81875,1834
"b'000008'","b'CountDeclClassMethod <= -0.36'","b'target = 0'",0.1067,239,0.10179,228,0.95397,0.01443,1.16516,7.15233e-11,0.81875,1834
"b'000009'","b'MAJOR_LINE <= -0.03'","b'target = 0'",0.09598,215,0.09152,205,0.95349,0.01293,1.16457,9.11373e-10,0.81875,1834
