"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountClassCoupled <= 1.25'","b'target = 0'",0.20848,467,0.20357,456,0.97645,0.03781,1.2281,4.58324e-37,0.79509,1781
"b'000001'","b'MAJOR_LINE <= -0.08'","b'target = 0'",0.1058,237,0.10223,229,0.96624,0.01811,1.21527,1.05326e-15,0.79509,1781
"b'000002'","b'1.25 < CountClassCoupled <= 3.85'","b'target = 0'",0.19196,430,0.18393,412,0.95814,0.0313,1.20507,4.31208e-26,0.79509,1781
"b'000003'","b'OWN_COMMIT > 0.994'","b'target = 0'",0.26964,604,0.25804,578,0.95695,0.04365,1.20358,6.17796e-38,0.79509,1781
"b'000004'","b'AvgLineComment <= 0.14'","b'target = 0'",0.23839,534,0.22366,501,0.9382,0.03412,1.18,6.35106e-25,0.79509,1781
"b'000005'","b'CountOutput_Mean <= 1.5'","b'target = 0'",0.19509,437,0.1808,405,0.92677,0.02569,1.16562,9.93737e-17,0.79509,1781
"b'000006'","b'-0.08 < MAJOR_LINE <= 0.43'","b'target = 0'",0.30402,681,0.28125,630,0.92511,0.03953,1.16353,2.93533e-27,0.79509,1781
"b'000007'","b'MaxNesting_Mean <= 0.12'","b'target = 0'",0.20357,456,0.18661,418,0.91667,0.02475,1.15291,6.39505e-15,0.79509,1781
"b'000008'","b'PercentLackOfCohesion <= 21.8'","b'target = 0'",0.20179,452,0.18393,412,0.9115,0.02349,1.14642,1.41149e-13,0.79509,1781
"b'000009'","b'1.5 < CountOutput_Mean <= 3.2'","b'target = 0'",0.21071,472,0.19152,429,0.9089,0.02398,1.14314,1.2968e-13,0.79509,1781
