"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.27 < CountDeclMethodProtected <= 0.79'","b'target = 0'",0.11163,237,0.11163,237,1,0.00699,1.06683,8.44386e-08,0.93735,1990
"b'000001'","b'CountLineComment <= 8'","b'target = 0'",0.0975,207,0.0975,207,1,0.00611,1.06683,7.43533e-07,0.93735,1990
"b'000002'","b'CountClassCoupled <= 0.9'","b'target = 0'",0.19077,405,0.18935,402,0.99259,0.01054,1.05893,1.48016e-09,0.93735,1990
"b'000003'","b'0.57 < CountInput_Mean <= 1.36'","b'target = 0'",0.19171,407,0.18983,403,0.99017,0.01013,1.05635,1.09732e-08,0.93735,1990
"b'000004'","b'1.705 < RatioCommentToCode <= 2.665'","b'target = 0'",0.2016,428,0.19925,423,0.98832,0.01027,1.05437,1.84365e-08,0.93735,1990
"b'000005'","b'2.76 < CountClassCoupled <= 4.6'","b'target = 0'",0.20019,425,0.19783,420,0.98824,0.01019,1.05428,2.25485e-08,0.93735,1990
"b'000006'","b'CountInput_Mean <= 0.57'","b'target = 0'",0.20678,439,0.20396,433,0.98633,0.01013,1.05225,5.38674e-08,0.93735,1990
"b'000007'","b'0.9 < CountClassCoupled <= 2.76'","b'target = 0'",0.20537,436,0.20254,430,0.98624,0.01004,1.05215,6.54806e-08,0.93735,1990
"b'000008'","b'8 < CountLineComment <= 38.4'","b'target = 0'",0.30664,651,0.3024,642,0.98618,0.01497,1.05209,4.54131e-12,0.93735,1990
"b'000009'","b'MAJOR_LINE <= 0.11'","b'target = 0'",0.21997,467,0.2162,459,0.98287,0.01001,1.04856,2.32675e-07,0.93735,1990
