"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-0.26 < CountDeclInstanceVariable <= 0.09 & 0.932 < AvgCyclomaticModified <= 1.022'","b'target = 0'",0.32871,688,0.32824,687,0.99855,0.01319,1.04185,2.88491e-09,0.95843,2006
"b'000001'","b'CountInput_Mean <= 0.52'","b'target = 0'",0.20927,438,0.20879,437,0.99772,0.00822,1.04099,2.08601e-08,0.95843,2006
"b'000002'","b'CountClassCoupled <= 0.38'","b'target = 0'",0.20736,434,0.20688,433,0.9977,0.00814,1.04097,2.55912e-08,0.95843,2006
"b'000003'","b'2 < CountClassCoupled <= 4'","b'target = 0'",0.19446,407,0.19398,406,0.99754,0.00761,1.04081,1.00113e-07,0.95843,2006
"b'000004'","b'0.52 < CountInput_Mean <= 1.19'","b'target = 0'",0.19064,399,0.19016,398,0.99749,0.00745,1.04075,1.49192e-07,0.95843,2006
"b'000005'","b'-4.55 < Del_lines <= 1.15'","b'target = 0'",0.43,900,0.42809,896,0.99556,0.01596,1.03873,1.44721e-16,0.95843,2006
"b'000006'","b'0.38 < CountClassCoupled <= 2'","b'target = 0'",0.20688,433,0.20592,431,0.99538,0.00764,1.03855,3.31817e-07,0.95843,2006
"b'000007'","b'CountClassBase <= 0.595'","b'target = 0'",0.19924,417,0.19828,415,0.9952,0.00733,1.03837,7.13322e-07,0.95843,2006
"b'000008'","b'RatioCommentToCode > 3.69'","b'target = 0'",0.19828,415,0.19732,413,0.99518,0.00729,1.03834,7.84341e-07,0.95843,2006
"b'000009'","b'-0.112 < AvgLineBlank <= 0.032'","b'target = 0'",0.56522,1183,0.55996,1172,0.9907,0.01824,1.03367,4.40309e-18,0.95843,2006
