test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
26,0,174.0,1.0,0.0,240.0,68.0,235.0,0.02,0.0,99.0,2.0,2.0,35.0,2.0,2.3,0.0,0.0,0.0,0.4,0.0,0.7,0.0,2.0,2.0,0.9188998022477513,0.0811001977522488
26,1,2.0,1.0,1.0,165.0,3.0,33.0,0.28,0.0,93.0,2.0,0.0,2.0,4.0,4.2,0.0,0.0,1.0,0.7,0.0,1.0,0.0,2.0,4.0,0.9616075290876657,0.038392470912334296
26,2,1.0,1.0,1.0,13.0,0.0,48.0,0.08,0.0,79.0,1.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.9956967307240212,0.004303269275978828
26,3,0.0,1.0,2.0,348.0,0.0,44.0,0.64,0.0,97.0,1.0,1.0,41.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,6.0,6.0,0.6891751540921716,0.3108248459078284
26,4,1.0,1.0,3.0,144.0,0.0,33.0,0.45,1.0,100.0,2.0,3.0,11.0,1.0,5.0,0.0,0.0,0.0,1.2,0.0,1.0,0.0,3.0,4.0,0.9598274335880491,0.040172566411950834
26,5,0.0,1.0,2.0,213.0,0.0,29.0,0.71,0.0,94.0,1.0,0.0,13.0,1.0,5.3,0.0,1.0,1.0,0.0,0.0,0.7,0.0,3.0,5.0,0.8729422365876602,0.12705776341233982
1581,0,0.0,1.0,5.0,58.0,0.0,2.0,0.76,2.0,40.0,1.0,0.0,12.0,2.0,4.2,1.0,1.0,1.0,0.8,0.0,0.0,0.0,3.0,1.0,0.9934653968472231,0.006534603152776914
1581,1,2.0,1.0,3.0,58.0,0.0,8.0,0.54,0.0,57.0,1.0,0.0,8.0,1.0,4.6,1.0,1.0,1.0,0.6,0.0,0.8,0.0,2.0,0.0,0.5432149683422594,0.4567850316577406
1581,2,1.0,2.0,3.0,56.0,0.0,1.0,0.15,1.0,67.0,1.0,0.0,16.0,2.0,6.7,2.0,1.0,1.0,3.2,0.0,0.5,0.0,2.0,2.0,0.699302392694052,0.300697607305948
1581,3,0.0,1.0,1.0,44.0,2.0,6.0,0.13,1.0,71.0,2.0,0.0,17.0,1.0,3.6,2.0,2.0,1.0,1.5,0.0,1.0,0.0,5.0,3.0,0.9618100728297847,0.03818992717021528
1604,0,0.0,1.0,2.0,47.0,0.0,3.0,0.9,0.0,79.0,2.0,0.0,1.0,2.0,1.6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9934003296909977,0.006599670309002289
1604,1,0.0,1.0,1.0,51.0,0.0,5.0,0.39,0.0,84.0,2.0,0.0,6.0,2.0,3.6,0.0,1.0,1.0,1.1,0.0,1.0,0.0,2.0,1.0,0.7576291779568836,0.24237082204311639
1605,0,0.0,1.0,0.0,57.0,0.0,11.0,0.39,0.0,89.0,2.0,0.0,4.0,1.0,4.7,0.0,1.0,1.0,0.1,0.0,0.5,0.0,3.0,3.0,0.9811942198271036,0.018805780172896375
1605,1,0.0,1.0,1.0,74.0,0.0,10.0,0.41,0.0,89.0,1.0,0.0,7.0,2.0,3.2,0.0,1.0,1.0,0.3,0.0,1.0,0.0,4.0,2.0,0.6353600306142513,0.3646399693857488
1605,2,0.0,1.0,1.0,65.0,0.0,5.0,0.29,0.0,83.0,1.0,0.0,6.0,2.0,10.6,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.5251817345880578,0.4748182654119422
1623,0,7.0,2.0,3.0,89.0,0.0,0.0,0.25,0.0,90.0,1.0,0.0,17.0,1.0,5.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,6.0,2.0,0.9798681692489292,0.0201318307510708
1623,1,3.0,2.0,3.0,82.0,0.0,0.0,0.38,1.0,100.0,1.0,0.0,24.0,2.0,2.1,0.0,1.0,1.0,1.3,0.0,1.0,0.0,4.0,1.0,0.9381924227198777,0.06180757728012227
1623,2,1.0,1.0,1.0,75.0,0.0,0.0,0.91,0.0,100.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0.0,2.0,0.0,0.9248139737888811,0.07518602621111894
1650,0,0.0,1.0,1.0,24.0,0.0,0.0,0.37,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8400663176470007,0.15993368235299937
1720,0,0.0,1.0,1.0,65.0,0.0,5.0,0.29,0.0,83.0,1.0,0.0,6.0,2.0,10.6,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.5251817345880578,0.4748182654119422
1720,1,0.0,1.0,1.0,74.0,0.0,10.0,0.41,0.0,89.0,1.0,0.0,7.0,2.0,3.2,0.0,1.0,1.0,0.3,0.0,1.0,0.0,4.0,2.0,0.6353600306142513,0.3646399693857488
1720,2,0.0,1.0,0.0,57.0,0.0,11.0,0.39,0.0,89.0,2.0,0.0,4.0,1.0,4.7,0.0,1.0,1.0,0.1,0.0,0.5,0.0,3.0,3.0,0.9811942198271036,0.018805780172896375
1720,3,0.0,2.0,5.0,56.0,1.0,0.0,0.71,0.0,86.0,1.0,0.0,4.0,1.0,5.5,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9973215864492738,0.002678413550726177
1799,0,0.0,4.0,2.0,39.0,0.0,10.0,0.21,1.0,42.0,1.0,0.0,5.0,2.0,6.8,0.0,2.0,1.0,1.9,0.0,0.0,0.0,3.0,2.0,0.9924037149403733,0.007596285059626741
1814,0,1.0,1.0,5.0,131.0,0.0,6.0,0.49,0.0,93.0,1.0,0.0,17.0,1.0,4.6,0.0,1.0,1.0,0.8,0.0,0.0,0.0,3.0,2.0,0.9793051894098603,0.020694810590139646
1814,1,12.0,2.0,5.0,152.0,0.0,3.0,0.35,2.0,100.0,1.0,0.0,37.0,2.0,2.6,1.0,1.0,1.0,1.5,0.0,1.0,0.0,1.0,0.0,0.954445947827312,0.04555405217268807
1814,2,12.0,2.0,5.0,152.0,0.0,3.0,0.35,2.0,100.0,1.0,0.0,37.0,2.0,2.6,1.0,1.0,1.0,1.5,0.0,1.0,0.0,1.0,0.0,0.954445947827312,0.04555405217268807
1814,3,1.0,1.0,5.0,131.0,0.0,6.0,0.49,0.0,93.0,1.0,0.0,17.0,1.0,4.6,0.0,1.0,1.0,0.8,0.0,0.0,0.0,3.0,2.0,0.9793051894098603,0.020694810590139646
1814,4,2.0,3.0,8.0,137.0,7.0,0.0,0.38,3.0,91.0,2.0,2.0,34.0,2.0,4.6,0.0,1.0,1.0,1.4,0.0,0.2,0.0,1.0,2.0,0.8594724600304444,0.1405275399695556
1814,5,2.0,3.0,8.0,137.0,7.0,0.0,0.38,3.0,91.0,2.0,2.0,34.0,2.0,4.6,0.0,1.0,1.0,1.4,0.0,0.2,0.0,1.0,2.0,0.8594724600304444,0.1405275399695556
1814,6,1.0,1.0,5.0,131.0,0.0,6.0,0.49,0.0,93.0,1.0,0.0,17.0,1.0,4.6,0.0,1.0,1.0,0.8,0.0,0.0,0.0,3.0,2.0,0.9793051894098603,0.020694810590139646
1814,7,1.0,2.0,2.0,166.0,0.0,15.0,0.17,0.0,100.0,1.0,0.0,33.0,4.0,8.5,0.0,1.0,0.0,0.8,0.0,1.0,0.0,6.0,1.0,0.9057402945538564,0.09425970544614361
1817,0,0.0,1.0,0.0,41.0,0.0,9.0,0.48,0.0,87.0,1.0,0.0,3.0,1.0,2.5,1.0,1.0,1.0,0.1,0.0,1.0,0.0,3.0,1.0,0.7423475030174008,0.2576524969825992
1817,1,0.0,1.0,0.0,41.0,0.0,9.0,0.48,0.0,87.0,1.0,0.0,3.0,1.0,2.5,1.0,1.0,1.0,0.1,0.0,1.0,0.0,3.0,1.0,0.7423475030174008,0.2576524969825992
1817,2,2.0,1.0,0.0,39.0,0.0,10.0,0.07,0.0,89.0,2.0,0.0,4.0,4.0,3.1,0.0,0.0,0.0,0.7,0.0,1.0,0.0,4.0,1.0,0.9827972475465743,0.017202752453425684
1850,0,0.0,1.0,5.0,58.0,0.0,2.0,0.76,2.0,40.0,1.0,0.0,12.0,2.0,4.2,1.0,1.0,1.0,0.8,0.0,0.0,0.0,3.0,1.0,0.9934653968472231,0.006534603152776914
1850,1,0.0,1.0,6.0,56.0,0.0,2.0,0.52,1.0,25.0,2.0,0.0,22.0,2.0,2.0,1.0,2.0,1.0,1.3,0.0,0.0,0.0,4.0,2.0,0.9121380142748124,0.08786198572518755
1850,2,1.0,1.0,2.0,37.0,0.0,2.0,0.14,3.0,37.0,2.0,0.0,23.0,2.0,5.1,0.0,0.0,1.0,1.3,0.0,1.0,0.0,1.0,1.0,0.8123457124643951,0.18765428753560487
1850,3,2.0,1.0,2.0,70.0,0.0,6.0,0.35,1.0,41.0,2.0,0.0,4.0,2.0,2.9,0.0,1.0,1.0,1.2,0.0,1.0,0.0,1.0,5.0,0.5054049676617637,0.4945950323382363
1851,0,1.0,1.0,2.0,37.0,0.0,2.0,0.14,3.0,37.0,2.0,0.0,23.0,2.0,5.1,0.0,0.0,1.0,1.3,0.0,1.0,0.0,1.0,1.0,0.8123457124643951,0.18765428753560487
1851,1,0.0,2.0,2.0,39.0,0.0,2.0,0.34,1.0,27.0,2.0,0.0,7.0,1.0,2.5,0.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,2.0,0.9798760726138201,0.020123927386179852
1851,2,0.0,1.0,6.0,56.0,0.0,2.0,0.52,1.0,25.0,2.0,0.0,22.0,2.0,2.0,1.0,2.0,1.0,1.3,0.0,0.0,0.0,4.0,2.0,0.9121380142748124,0.08786198572518755
1853,0,0.0,1.0,1.0,44.0,2.0,6.0,0.13,1.0,71.0,2.0,0.0,17.0,1.0,3.6,2.0,2.0,1.0,1.5,0.0,1.0,0.0,5.0,3.0,0.9618100728297847,0.03818992717021528
1853,1,0.0,1.0,1.0,42.0,0.0,4.0,0.22,1.0,75.0,1.0,0.0,17.0,2.0,2.1,0.0,0.0,1.0,0.3,0.0,0.7,0.0,2.0,1.0,0.8909187504932002,0.1090812495067998
