,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
237,11.0,0.363636363636364,26.0,6.0,4.0,0.0,51.0,5.0,1.0,3.0,0.10000000000000009,1.0,95.0,5.0,0.0,19.0,2.0,4.0,1.0,1.0,1.0,0.918918918918919,-3.469446951953614e-18,124.0,0.363636363636364,0.0,4.0,6.0
852,152.0,34.0,143.0,17.0,6.0,0.0,143.0,36.0,0.0,8.0,0.22999999999999998,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,-3.469446951953614e-18,152.0,1.0,0.0,1.0,0.0
285,2.0,12.0,38.0,144.0,0.5,0.0,144.0,16.0,2.0,35.0,0.10000000000000009,0.0,98.0,4.0,4.0,42.0,2.0,3.1497005988024,0.0,0.0,0.0,0.755434782608696,-3.469446951953614e-18,2.000000000000014,0.5,0.0,5.0,5.0
169,198.0,18.0,5.0,7.0,6.0,0.0,71.0,1.0,0.0,17.0,0.15999999999999992,1.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,1.0,1.0,0.465116279069767,-3.469446951953614e-18,198.0,1.0,0.0,1.0,2.0
242,156.0,0.666666666666667,23.0,9.000000000000002,1.0,0.0,39.0,7.0,3.0,9.0,0.09000000000000008,0.0,100.0,5.0,2.0,23.0,3.0,2.6271186440678,0.0,0.0,1.0,0.402985074626866,-3.469446951953614e-18,156.0,0.666666666666667,0.0,3.0,4.0
338,0.0,187.0,0.636363636363636,11.0,4.0,0.0,40.0,10.0,1.0,4.0,0.1100000000000001,0.0,54.0,4.0,1.0,11.0,2.0,2.925,0.0,2.0,1.0,0.686274509803922,-3.469446951953614e-18,187.0,0.636363636363636,0.0,5.0,5.0
928,22.0,17.0,582.0,0.3500000000000001,8.0,3.0,582.0,4.0,17.0,7.0,0.8399999999999999,0.0,98.0,1.0,1.0,31.0,8.0,15.928,0.0,0.0,1.0,0.453846153846154,-3.469446951953614e-18,100.0,0.35,0.0,3.0,5.0
359,165.0,27.0,138.0,9.000000000000002,0.0,0.0,138.0,3.0,0.0,4.0,0.1100000000000001,0.0,97.0,4.0,0.0,17.0,2.0,3.88461538461538,0.0,1.0,1.0,0.712962962962963,-3.469446951953614e-18,165.0,1.0,0.0,3.0,4.0
292,2598.0,58.99999999999999,52.0,7.0,1.0,0.0,88.0,57.0,0.0,1.0,0.08000000000000007,0.0,99.0,1.0,21.0,34.0,2.0,3.3030303030303,0.0,1.0,1.0,0.610526315789474,-3.469446951953614e-18,2598.0,0.9523809523809521,1.0000000000000002,1.0,8.0
929,206.0,0.777777777777778,36.0,2.0,0.636363636363636,2.0,206.0,3.0,0.0,2.0,0.30000000000000004,0.0,80.0,4.0,0.0,21.0,2.0,4.13698630136986,1.0,1.0,1.0,0.636363636363636,-3.469446951953614e-18,58.0,0.777777777777778,0.0,1.0,2.0
235,0.666666666666667,0.839285714285714,3.0,6.0,1.0,0.0,40.0,2.0,6.0,1.0,0.07000000000000006,0.0,96.0,4.0,3.0,17.0,2.0,4.52830188679245,0.0,1.0,1.0,0.839285714285714,-3.469446951953614e-18,48.00000000000001,0.666666666666667,0.0,3.0,4.0
370,586.0,0.5,25.0,6.0,5.0,0.0,39.0,8.0,3.0,6.0,0.14000000000000012,0.0,86.0,3.0,0.0,18.0,2.0,6.83333333333333,1.0,2.0,1.0,0.411764705882353,-3.469446951953614e-18,586.0,0.5,0.0,5.0,1.0
373,378.0,11.0,246.0,3.0,1.0,2.0,246.0,5.0,3.0,2.0,0.19999999999999996,2.0,96.0,4.0,1.0,34.0,2.0,4.0,0.0,1.0,1.0,1.15853658536585,-3.469446951953614e-18,378.0,0.333333333333333,0.0,4.0,9.0
368,465.0,22.0,0.2500000000000001,3.0,1.0,1.0,140.0,2.0,4.0,5.0,0.3300000000000002,1.0,94.0,3.0,0.0,22.0,2.0,3.28571428571429,0.0,2.0,1.0,0.653846153846154,-3.469446951953614e-18,465.0,0.25,0.0,4.0,8.0
376,8.0,170.0,0.4,0.0,1.0,0.0,170.0,3.0,0.0,2.0,0.20999999999999996,0.0,92.0,5.0,0.0,24.0,2.0,6.24409448818898,0.0,1.0,1.0,0.603053435114504,-3.469446951953614e-18,92.0,0.4,0.0,4.0,7.0
375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
