CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,target
10.0,2.0,1.0,1.0,20.0,0.0,2.0,51.0,12.0,0.0,5.0,29.0,0.0,1.0,3.0,9.0,2.0,0.0,3.68,0.0,1.0,0.0,0.33,2.0,1.0,0
1.0,0.0,1.0,0.0,0.0,2.0,1.0,203.0,2.0,0.0,4.0,60.0,0.0,3.0,0.0,29.0,1.0,0.0,3.25,1.0,0.0,0.0,0.4,5.0,5.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,112.0,1.0,3.0,12.0,53.0,0.0,2.0,2.0,15.0,1.0,0.0,2.43,1.0,1.0,0.0,1.0,1.0,2.0,1
0.0,0.0,1.0,0.0,1.0,6.0,1.0,433.0,1.0,2.0,1.0,65.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.67,3.0,2.0,0
0.0,0.0,1.0,0.0,0.0,5.0,1.0,415.0,1.0,2.0,3.0,65.0,0.0,1.0,1.0,27.0,1.0,0.0,3.12,0.0,1.0,0.0,0.6,1.0,1.0,0
17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08,0.0,0.0,0.0,1.0,1.0,1.0,1
1.0,0.0,1.0,0.0,13.0,1.0,1.0,64.0,14.0,0.0,0.0,39.0,0.0,1.0,0.0,4.0,2.0,0.0,1.52,0.0,1.0,0.0,0.0,3.0,3.0,0
3.0,0.0,1.0,4.0,2.0,2.0,2.0,237.0,9.0,12.0,19.0,67.0,0.0,2.0,0.0,18.0,5.0,0.0,3.55,1.0,1.0,0.0,0.75,2.0,6.0,1
1.0,0.0,1.0,1.0,5.0,2.0,1.0,123.0,2.0,4.0,10.0,41.0,0.0,2.0,0.0,21.0,2.0,0.0,2.67,1.0,1.0,0.0,1.0,2.0,6.0,0
15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,32.0,2.0,2.0,8.06,1.0,1.0,0.0,0.5,2.0,7.0,1
