"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.14 < CountDeclClassVariable <= 0.52'","b'target = 0'",0.07991,179,0.07991,179,1,0.00564,1.07589,1.16271e-06,0.92946,2082
"b'000001'","b'OWN_LINE > 0.94'","b'target = 0'",0.19821,444,0.19777,443,0.99775,0.01353,1.07347,7.16012e-15,0.92946,2082
"b'000002'","b'0.78 < CountDeclInstanceVariable <= 2.18'","b'target = 0'",0.18795,421,0.1875,420,0.99762,0.01281,1.07333,5.49417e-14,0.92946,2082
"b'000003'","b'CountClassBase <= 0.885'","b'target = 0'",0.12589,282,0.12545,281,0.99645,0.00843,1.07207,6.50174e-09,0.92946,2082
"b'000004'","b'-0.44 < CountDeclInstanceVariable <= 0.78'","b'target = 0'",0.32634,731,0.325,728,0.9959,0.02168,1.07147,4.75697e-24,0.92946,2082
"b'000005'","b'3.7 < CountDeclMethodPublic <= 6.9'","b'target = 0'",0.19821,444,0.19732,442,0.9955,0.01309,1.07104,1.55521e-13,0.92946,2082
"b'000006'","b'CountDeclMethodPublic <= 0.55'","b'target = 0'",0.1808,405,0.17946,402,0.99259,0.01141,1.06792,5.54593e-11,0.92946,2082
"b'000007'","b'0.54 < CountClassCoupled <= 2.32'","b'target = 0'",0.2125,476,0.21071,472,0.9916,0.0132,1.06685,1.72968e-12,0.92946,2082
"b'000008'","b'0.55 < CountDeclMethodPublic <= 3.7'","b'target = 0'",0.23036,516,0.22813,511,0.99031,0.01402,1.06546,6.02861e-13,0.92946,2082
"b'000009'","b'1 < PercentLackOfCohesion <= 23'","b'target = 0'",0.12634,283,0.125,280,0.9894,0.00757,1.06448,6.51838e-07,0.92946,2082
