"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountDeclMethodPublic <= 0.3'","b'target = 0'",0.19953,422,0.19953,422,1,0.00858,1.04496,9.7267e-10,0.95697,2024
"b'000001'","b'-0.34 < CountDeclInstanceVariable <= 0.82'","b'target = 0'",0.29456,623,0.29409,622,0.99839,0.0122,1.04328,2.90666e-13,0.95697,2024
"b'000002'","b'PercentLackOfCohesion <= 3'","b'target = 0'",0.22506,476,0.22459,475,0.9979,0.00921,1.04277,1.35771e-09,0.95697,2024
"b'000003'","b'1.155 < RatioCommentToCode <= 1.945'","b'target = 0'",0.20047,424,0.2,423,0.99764,0.00815,1.0425,2.18592e-08,0.95697,2024
"b'000004'","b'0.38 < CountClassCoupled <= 1.92'","b'target = 0'",0.17967,380,0.1792,379,0.99737,0.00726,1.04221,2.1166e-07,0.95697,2024
"b'000005'","b'0.3 < CountDeclMethodPublic <= 3.1'","b'target = 0'",0.22837,483,0.22742,481,0.99586,0.00888,1.04063,1.35089e-08,0.95697,2024
"b'000006'","b'RatioCommentToCode > 1.945'","b'target = 0'",0.19953,422,0.19858,420,0.99526,0.00764,1.04001,2.99492e-07,0.95697,2024
"b'000007'","b'1.92 < CountClassCoupled <= 3.98'","b'target = 0'",0.22506,476,0.22364,473,0.9937,0.00826,1.03837,1.83326e-07,0.95697,2024
"b'000008'","b'CountClassCoupled <= 0.38'","b'target = 0'",0.20567,435,0.20426,432,0.9931,0.00743,1.03775,1.32329e-06,0.95697,2024
"b'000009'","b'CountInput_Mean <= 1.04'","b'target = 0'",0.20378,431,0.20236,428,0.99304,0.00735,1.03769,1.59798e-06,0.95697,2024
