"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'4.8 < CountDeclMethodPublic <= 8.65'","b'target = 0'",0.1926,411,0.1926,411,1,0.00812,1.04403,2.73808e-09,0.95783,2044
"b'000001'","b'CountClassCoupled <= 0.74'","b'target = 0'",0.18838,402,0.18838,402,1,0.00794,1.04403,4.43114e-09,0.95783,2044
"b'000002'","b'2.3 < CountDeclMethodPublic <= 4.8'","b'target = 0'",0.18416,393,0.18416,393,1,0.00777,1.04403,7.15273e-09,0.95783,2044
"b'000003'","b'CountClassBase <= 0.71'","b'target = 0'",0.17526,374,0.17526,374,1,0.00739,1.04403,1.94935e-08,0.95783,2044
"b'000004'","b'0.64 < CountDeclInstanceVariable <= 1.92'","b'target = 0'",0.15323,327,0.15323,327,1,0.00646,1.04403,2.22117e-07,0.95783,2044
"b'000005'","b'-0.195 < CountDeclClassVariable <= 0.125'","b'target = 0'",0.42174,900,0.42127,899,0.99889,0.01732,1.04287,6.73686e-21,0.95783,2044
"b'000006'","b'1.92 < CountDeclInstanceVariable <= 4.6'","b'target = 0'",0.20619,440,0.20572,439,0.99773,0.00823,1.04166,1.464e-08,0.95783,2044
"b'000007'","b'CountInput_Mean <= 0.87'","b'target = 0'",0.18229,389,0.18182,388,0.99743,0.00722,1.04135,1.9577e-07,0.95783,2044
"b'000008'","b'CountDeclMethodPublic <= 0.2'","b'target = 0'",0.17432,372,0.17385,371,0.99731,0.00688,1.04122,4.54893e-07,0.95783,2044
"b'000009'","b'2.3 < CountClassCoupled <= 4.02'","b'target = 0'",0.20572,439,0.20478,437,0.99544,0.00774,1.03927,1.95115e-07,0.95783,2044
