Antecedent,Antecedent Coverage %,Confidence,Lift
PercentLackOfCohesion <= 32.4 & -0.46 < CountDeclMethodDefault <= 0.08,0.12812,0.99303,1.18824
CountClassCoupled <= 1.6,0.19732,0.99095,1.18575
-0.84 < CountDeclClassMethod <= 0.5 & -0.46 < CountDeclMethodDefault <= 0.08,0.23616,0.9811,1.17396
OWN_COMMIT > 0.998,0.28348,0.97323,1.16455
1.6 < CountClassCoupled <= 4.45,0.2058,0.9718,1.16284
Del_lines <= -8.6,0.08393,0.96809,1.15839
CountOutput_Mean <= 2.08,0.2067,0.96112,1.15006
MAJOR_LINE <= 0.02,0.28795,0.95659,1.14464
MaxNesting_Mean <= 0.12,0.20357,0.95614,1.1441
-8.6 < Del_lines <= 7.8,0.42054,0.95435,1.14196
