Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.3,0.20848,1.0,1.20107
1.3 < CountClassCoupled <= 4.1,0.2,0.97545,1.17158
Del_lines <= -15.5,0.075,0.96429,1.15818
0 < MAJOR_LINE <= 0.55,0.11652,0.96169,1.15505
0.842 < OWN_COMMIT <= 1,0.29509,0.96067,1.15383
MAJOR_LINE <= 0,0.29018,0.95846,1.15118
MaxNesting_Min > 0.074,0.08527,0.95812,1.15077
-15.5 < Del_lines <= 5.5,0.44241,0.95661,1.14896
PercentLackOfCohesion <= 26.6,0.20223,0.95585,1.14804
CountOutput_Mean <= 1.92,0.18214,0.95098,1.1422
