Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.05,0.20313,0.99341,1.19315
MAJOR_LINE <= 0.045,0.30491,0.96779,1.16238
RatioCommentToCode > 2.02,0.1683,0.96552,1.15966
PercentLackOfCohesion <= 27,0.19821,0.96171,1.15509
OWN_COMMIT > 0.988,0.26473,0.96121,1.15449
-32 < Del_lines <= 6.5,0.42946,0.95634,1.14863
Del_lines <= -32,0.06964,0.95513,1.14718
1.05 < CountClassCoupled <= 3.95,0.1933,0.95381,1.1456
-0.26 < CountDeclClassMethod <= 0.42 & -0.059 < MINOR_COMMIT <= 0.026,0.34196,0.95039,1.14149
0.045 < MAJOR_LINE <= 0.49,0.08929,0.95,1.14102
