Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.65,0.1933,0.99769,1.12529
0.909 < OWN_COMMIT <= 1.008,0.30223,0.99557,1.1229
0.65 < CountClassCoupled <= 2.8,0.19018,0.99531,1.1226
-8.8 < Del_lines <= 3.2,0.4558,0.99216,1.11906
CountOutput_Mean <= 1.76,0.19911,0.9843,1.11019
PercentLackOfCohesion <= 22,0.19866,0.98202,1.10762
RatioCommentToCode > 3.88,0.08348,0.97861,1.10377
1.84 < RatioCommentToCode <= 3.88,0.11563,0.97297,1.09741
MAJOR_LINE <= -0.045,0.10357,0.96983,1.09386
MaxNesting_Mean <= 0.07,0.21607,0.96694,1.09061
