Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.85,0.20134,0.99778,1.16166
0.85 < CountClassCoupled <= 3.5,0.20223,0.99338,1.15653
CountOutput_Mean <= 1.52,0.19063,0.98595,1.14788
0.888 < OWN_COMMIT <= 1.006,0.31116,0.97561,1.13585
OWN_COMMIT > 1.006,0.09152,0.97561,1.13585
MAJOR_LINE <= -0.05,0.09955,0.97309,1.13292
RatioCommentToCode > 2.21,0.18884,0.97163,1.13121
Del_lines <= -9.2,0.09241,0.97101,1.1305
PercentLackOfCohesion <= 15.2,0.2,0.97098,1.13046
-9.2 < Del_lines <= 5.8,0.4125,0.9697,1.12896
