Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.85,0.19777,1.0,1.1985
0.898 < OWN_COMMIT <= 1.008 & -0.7 < CountDeclClassMethod <= 0.58,0.16741,0.99733,1.19531
0.898 < OWN_COMMIT <= 1.008 & 0.986 < AvgEssential <= 1.094,0.2317,0.99422,1.19157
CountOutput_Mean <= 1.6 & -0.06 < MINOR_COMMIT <= 0.027,0.18616,0.99281,1.18988
Del_lines <= -79,0.04196,0.98936,1.18575
-0.7 < CountDeclClassMethod <= 0.58 & -0.94 < CountDeclMethodDefault <= 0.07,0.28125,0.98254,1.17758
-79 < Del_lines <= -3,0.04777,0.98131,1.1761
0.85 < CountClassCoupled <= 3.55,0.2,0.97768,1.17175
MaxNesting_Mean <= 0.07 & -0.06 < MINOR_COMMIT <= 0.027,0.20938,0.97655,1.17039
PercentLackOfCohesion <= 16.8,0.19821,0.97523,1.16881
