Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.65,0.21161,0.99578,1.22021
-0.54 < CountDeclClassMethod <= 0.29 & -0.8 < CountDeclMethodDefault <= 0.04 & -0.275 < CountDeclMethodProtected <= 0.01,0.18393,0.98544,1.20754
-41.5 < Del_lines <= 6.5,0.43036,0.97614,1.19615
OWN_COMMIT > 0.99,0.25402,0.97364,1.19308
MAJOR_LINE <= 0.05,0.26027,0.97084,1.18965
1.65 < CountClassCoupled <= 4.55,0.1808,0.97037,1.18908
PercentLackOfCohesion <= 28.8,0.20268,0.95815,1.1741
0.05 < MAJOR_LINE <= 0.71,0.12723,0.95789,1.17379
AvgLineComment <= 0.18,0.22098,0.94949,1.16349
-0.54 < CountDeclClassMethod <= 0.29 & -0.8 < CountDeclMethodDefault <= 0.04,0.24286,0.94301,1.15555
