Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.95,0.1933,0.99307,1.20503
-0.68 < CountDeclClassMethod <= 0.54 & -33 < Del_lines <= 6,0.21964,0.99187,1.20357
MAJOR_LINE <= -0.09,0.09777,0.98174,1.19127
0.95 < CountClassCoupled <= 4.3,0.22813,0.98043,1.18969
AvgLineComment <= 0.14,0.2308,0.96712,1.17353
0.876 < OWN_COMMIT <= 1.004,0.30312,0.96613,1.17233
-0.09 < MAJOR_LINE <= 0.47,0.32054,0.9624,1.1678
PercentLackOfCohesion <= 20.4,0.20045,0.96214,1.16749
MaxNesting_Mean <= 0.08,0.21027,0.95966,1.16448
CountDeclClassMethod <= -0.68,0.1067,0.95816,1.16266
