Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.9,0.19063,0.99766,1.18555
MAJOR_LINE <= -0.07,0.09688,0.98618,1.1719
0.9 < CountClassCoupled <= 3.8,0.21473,0.98545,1.17104
-47.5 < Del_lines <= 8,0.48839,0.97349,1.15683
-0.07 < MAJOR_LINE <= 0.49,0.30982,0.97118,1.15408
PercentLackOfCohesion <= 29,0.19955,0.97092,1.15377
0.89 < OWN_COMMIT <= 1.006,0.29955,0.97019,1.15291
AvgLineComment <= 0.22,0.21964,0.96748,1.14968
CountDeclMethodDefault <= -0.38,0.08214,0.95109,1.1302
-0.42 < CountDeclClassMethod <= 0.64,0.34911,0.94373,1.12147
