Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.2,0.21518,0.99585,1.17964
1.2 < CountClassCoupled <= 3.95,0.17232,0.99223,1.17535
0.864 < OWN_COMMIT <= 1,0.30714,0.98256,1.1639
Del_lines <= -12.8,0.075,0.98214,1.16341
-12.8 < Del_lines <= 5.4,0.4442,0.97286,1.15241
CountOutput_Mean <= 1.84,0.19866,0.97079,1.14995
MAJOR_LINE <= -0.01,0.09955,0.96861,1.14737
-0.01 < MAJOR_LINE <= 0.55,0.30357,0.96765,1.14623
CountDeclClassMethod <= -0.45,0.1058,0.96624,1.14457
PercentLackOfCohesion <= 27,0.20089,0.95778,1.13454
