test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
41,0,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,62.0,0.0,0.08,13.0,97.0,1.0,2.0,59.0,9.0,4.73053892215569,0.0,12.0,0.0,0.533424283765348,0.0,1.0,0.56,0.44,5
41,1,6.0,1.0,1.0,5.0,3.0,4.0,2.0,7.0,21.0,16.0,139.0,0.76,0.0,84.0,1.0,2.0,6.0,9.0,4.73053892215569,0.0,0.0,0.0,1.1,0.5,1.0,0.52,0.48,4
43,0,30.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,31.0,0.0,0.55,0.0,97.0,4.0,3.0,37.0,6.0,6.65882352941177,0.0,1.0,0.0,1.1,0.5,2.0,0.51,0.49,5
43,1,1.0,0.0,1.0,19.0,1.0,2.0,1.0,2.0,7.0,1.0,5.0,0.55,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.56,0.44,3
43,2,30.0,0.0,1.0,31.0,1.0,2.0,1.0,2.0,7.0,4.0,77.0,0.55,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,33.0,0.0,1.0,0.5,2.0,0.54,0.46,5
43,3,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,3.0,77.0,0.55,0.0,81.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.9,0.5,2.0,0.53,0.47,3
43,4,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,0.0,1.0,12.0,0.55,0.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.57,0.43,3
43,5,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,31.0,2.0,77.0,0.55,0.0,69.0,6.0,3.0,18.0,6.0,3.5,0.0,1.0,0.0,0.568445475638051,0.5,2.0,0.52,0.48,5
43,6,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,31.0,0.0,0.08,13.0,97.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,12.0,0.0,0.568445475638051,0.0,2.0,0.61,0.39,5
43,7,1.0,0.0,1.0,32.0,1.0,2.0,1.0,2.0,7.0,5.0,77.0,0.55,0.0,97.0,2.0,3.0,18.0,7.0,6.65882352941177,0.0,1.0,0.0,1.0,0.5,2.0,0.54,0.46,4
43,8,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,7.0,335.0,0.55,0.0,97.0,2.0,3.0,26.0,6.0,6.65882352941177,0.0,1.0,0.0,1.0,0.5,2.0,0.51,0.49,4
43,9,1.0,0.0,1.0,6.0,1.0,2.0,1.0,2.0,7.0,2.0,524.0,0.55,0.0,97.0,2.0,3.0,18.0,0.0,6.65882352941177,0.0,1.0,0.0,1.0,0.5,2.0,0.57,0.43,4
43,10,1.0,0.0,1.0,6.0,1.0,9.0,1.0,2.0,7.0,3.0,77.0,0.55,0.0,2.0,2.0,3.0,18.0,6.0,6.65882352941177,0.0,1.0,0.0,0.9,0.5,2.0,0.52,0.48,4
48,0,6.0,32.0,1.0,1.0,0.0,4.0,2.0,6.0,1.0,22.0,38.0,0.39,0.0,89.0,2.0,3.0,27.0,4.0,4.87272727272727,0.0,1.0,0.0,1.0,0.666666666666667,3.0,0.52,0.48,5
48,1,6.0,3.0,1.0,1.0,0.0,4.0,5.0,6.0,0.0,22.0,38.0,0.39,0.0,89.0,1.0,3.0,27.0,4.0,4.87272727272727,0.0,1.0,0.0,1.0,0.666666666666667,3.0,0.51,0.49,3
48,2,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,0.0,22.0,38.0,0.39,0.0,89.0,1.0,21.0,27.0,4.0,48.9,0.0,1.0,0.0,1.0,0.666666666666667,3.0,0.51,0.49,4
48,3,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,0.0,22.0,38.0,0.39,0.0,43.0,1.0,3.0,27.0,5.0,4.87272727272727,0.0,1.0,0.0,1.0,1.0,3.0,0.57,0.43,5
48,4,6.0,36.0,1.0,1.0,0.0,4.0,3.0,6.0,8.0,22.0,38.0,0.39,0.0,89.0,1.0,13.0,2.0,4.0,4.87272727272727,0.0,1.0,0.0,1.0,0.9,3.0,0.51,0.49,5
48,5,6.0,3.0,1.0,1.0,0.0,4.0,11.0,6.0,0.0,22.0,38.0,0.39,0.0,89.0,1.0,3.0,27.0,4.0,49.9,0.0,1.0,0.0,1.1,1.0,3.0,0.54,0.46,5
48,6,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,1.0,22.0,38.0,3.06,0.0,89.0,1.0,3.0,3.0,4.0,4.87272727272727,0.0,1.0,0.0,0.496396396396396,0.666666666666667,1.0,0.52,0.48,4
48,7,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,8.0,6.0,38.0,7.11,13.0,89.0,1.0,3.0,27.0,4.0,4.87272727272727,0.0,5.0,0.0,1.0,0.666666666666667,3.0,0.51,0.49,5
48,8,6.0,3.0,1.0,1.0,0.0,4.0,3.0,6.0,8.0,22.0,1.0,1.23,0.0,71.0,1.0,3.0,2.0,4.0,4.87272727272727,0.0,1.0,0.0,0.496396396396396,0.666666666666667,3.0,0.51,0.49,4
58,0,0.0,3.0,1.0,2.0,109.0,8.0,2.0,5.0,22.0,21.0,6.0,1.43,0.0,94.0,1.0,1.0,3.0,1.0,4.24038461538461,0.0,0.0,0.0,0.66008316008316,0.625,1.0,0.58,0.42,5
58,1,0.0,4.0,1.0,2.0,0.0,8.0,2.0,5.0,22.0,21.0,78.0,1.43,0.0,11.0,1.0,1.0,50.0,6.0,0.2,3.0,36.0,0.0,0.66008316008316,0.0,1.0,0.51,0.49,5
58,2,0.0,4.0,0.0,2.0,0.0,8.0,2.0,5.0,22.0,21.0,1.0,1.43,0.0,94.0,1.0,1.0,2.0,6.0,4.24038461538461,3.0,0.0,3.0,0.66008316008316,0.625,1.0,0.57,0.43,5
58,3,0.0,4.0,1.0,49.0,0.0,15.0,2.0,5.0,2.0,21.0,78.0,1.43,0.0,0.0,1.0,1.0,50.0,6.0,4.24038461538461,0.0,0.0,0.0,0.66008316008316,0.2,1.0,0.51,0.49,5
58,4,0.0,4.0,1.0,19.0,0.0,8.0,2.0,5.0,22.0,1.0,5.0,1.43,0.0,94.0,1.0,1.0,50.0,6.0,4.24038461538461,0.0,0.0,0.0,0.66008316008316,0.625,1.0,0.55,0.45,3
