test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
41,0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,5.0,33.0,64.0,3.0,0.29,0.0,98.0,1.0,2.0,6.0,2.0,6.19774011299435,0.0,0.0,0.0,0.495039164490862,0.818181818181818,2.0,0.53,0.47
41,1,5.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,13.0,3.0,76.0,0.15,0.0,89.0,1.0,25.0,70.0,0.0,3.09574468085106,0.0,1.0,0.0,0.709077380952381,0.2,1.0,0.52,0.48
41,2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,93.0,0.33,0.0,91.0,2.0,2.0,15.0,3.0,11.659793814433,0.0,0.0,0.0,0.640387275242047,1.0,2.0,0.68,0.32
41,3,0.0,4.0,1.0,1.0,0.0,9.0,2.0,24.0,20.0,0.0,77.0,1.44,0.0,94.0,1.0,1.0,0.0,6.0,4.16831683168317,0.0,0.0,0.0,0.672477548864237,1.0,2.0,0.54,0.46
43,0,1.0,0.0,1.0,6.0,1.0,2.0,1.0,6.0,7.0,30.0,11.0,8.55,0.0,16.0,7.0,3.0,18.0,6.0,7.01204819277108,0.0,1.0,0.0,0.5,1.0,2.0,0.51,0.49
43,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,8.0,93.0,0.33,0.0,96.0,2.0,2.0,15.0,3.0,11.659793814433,0.0,0.0,0.0,0.640387275242047,1.0,2.0,0.52,0.48
43,2,5.0,1.0,1.0,5.0,0.0,1.0,0.0,4.0,10.0,37.0,7.0,0.15,0.0,95.0,1.0,0.0,39.0,4.0,2.90361445783133,0.0,1.0,0.0,0.667692307692308,0.2,1.0,0.52,0.48
48,0,2.0,1.0,2.0,1.0,0.0,12.0,3.0,4.0,2.0,2.0,35.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,0.584040747028862,1.0,3.0,0.51,0.49
58,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,66.0,0.06,0.0,10.0,1.0,1.0,43.0,2.0,3.84931506849315,0.0,0.0,0.0,0.354054054054054,0.2,1.0,0.53,0.47
58,1,7.0,4.0,1.0,2.0,0.0,1.0,2.0,12.0,7.0,22.0,58.0,0.17,0.0,94.0,0.0,1.0,1.0,2.0,3.94736842105263,0.0,0.0,0.0,1.0,0.692307692307692,1.0,0.57,0.43
58,2,41.0,0.0,1.0,3.0,0.0,1.0,9.0,1.0,13.0,3.0,620.0,0.15,0.0,95.0,1.0,8.0,70.0,4.0,3.09574468085106,0.0,12.0,2.0,1.0,0.529411764705882,1.0,0.51,0.49
67,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,16.0,0.13,0.0,86.0,2.0,25.0,27.0,1.0,5.52173913043478,1.0,1.0,0.0,0.45821325648415,0.0,1.0,0.52,0.48
67,1,0.0,0.0,1.0,1.0,0.0,5.0,5.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,6.0,1.0,3.24,0.0,1.0,0.0,0.728767123287671,0.0,1.0,0.71,0.29
67,2,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,20.0,0.25,0.0,83.0,1.0,3.0,5.0,2.0,4.37037037037037,0.0,0.0,3.0,0.393088552915767,0.9,1.0,0.55,0.45
67,3,44.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,12.0,25.0,0.12,0.0,92.0,1.0,1.0,5.0,2.0,2.57142857142857,0.0,0.0,0.0,0.695266272189349,1.0,0.0,0.56,0.44
67,4,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,10.0,24.0,0.22,0.0,91.0,2.0,0.0,5.0,2.0,2.45161290322581,0.0,0.0,0.0,0.574175824175824,1.0,0.0,0.65,0.35
97,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,93.0,0.33,0.0,96.0,2.0,2.0,15.0,3.0,11.659793814433,0.0,0.0,0.0,0.640387275242047,1.0,2.0,0.65,0.35
97,1,0.0,4.0,1.0,1.0,0.0,9.0,2.0,24.0,20.0,1.0,77.0,7.16,0.0,82.0,1.0,9.0,50.0,6.0,4.16831683168317,0.0,23.0,0.0,0.8,1.0,2.0,0.51,0.49
110,0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,4.0,1.0,3.24,0.0,1.0,0.0,0.728767123287671,0.0,1.0,0.68,0.32
110,1,0.0,0.0,1.0,2.0,0.0,0.0,2.0,25.0,7.0,6.0,16.0,0.13,0.0,86.0,2.0,0.0,27.0,1.0,5.52173913043478,1.0,1.0,0.0,0.45821325648415,0.2,1.0,0.53,0.47
110,2,29.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,10.0,24.0,0.22,0.0,91.0,2.0,0.0,1.0,2.0,2.45161290322581,0.0,0.0,0.0,0.574175824175824,1.0,0.0,0.66,0.34
110,3,3.0,0.0,1.0,91.0,0.0,0.0,2.0,1.0,7.0,12.0,25.0,0.12,0.0,92.0,1.0,1.0,7.0,2.0,2.57142857142857,0.0,0.0,0.0,0.695266272189349,1.0,0.0,0.53,0.47
111,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,18.0,0.25,0.0,1.0,1.0,0.0,9.0,3.0,3.08695652173913,0.0,0.0,0.0,0.551020408163265,1.0,0.0,0.75,0.25
111,1,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,20.0,0.25,0.0,83.0,1.0,3.0,27.0,2.0,4.37037037037037,0.0,27.0,0.0,1.1,0.9,1.0,0.52,0.48
111,2,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,32.0,11.0,21.0,0.22,0.0,87.0,2.0,0.0,3.0,2.0,3.22222222222222,0.0,1.0,0.0,0.805,0.666666666666667,0.0,0.64,0.36
111,3,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,2.0,2.0,4.59375,0.0,0.0,0.0,0.651079136690647,0.875,0.0,0.51,0.49
