test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
157,0,131.0,23.0,22.0,26.0,22.0,2.0,208.0,3.0,7.0,10.0,8.2,1.0,96.0,6.0,0.0,19.0,1.0,4.65957446808511,0.0,20.0,1.0,0.5,1.0,167.0,0.8,0.0,2.0,3.0,0.5348095817044065,0.46519041829559354
157,1,0.0,0.0,1.0,4.0,17.0,2.0,216.0,5.0,9.0,0.0,0.46,0.0,100.0,2.0,3.0,25.0,8.0,7.39344262295082,0.0,1.0,1.0,0.582089552238806,0.0,66.0,1.0,0.0,4.0,5.0,0.5497558219200314,0.4502441780799686
157,2,7.0,0.0,3.0,5.0,0.0,3.0,157.0,1.0,0.0,7.0,0.41,2.0,86.0,1.0,1.0,23.0,1.0,6.10526315789474,2.0,1.0,1.0,1.61904761904762,0.0,167.0,1.1,2.0,6.0,4.0,0.5008206745608833,0.4991793254391167
852,0,7.0,0.0,3.0,5.0,0.0,3.0,157.0,1.0,0.0,7.0,0.41,2.0,86.0,1.0,1.0,23.0,1.0,6.10526315789474,2.0,1.0,1.0,1.61904761904762,0.0,167.0,0.9,0.0,4.0,4.0,0.6723465870235854,0.32765341297641465
852,1,5.0,0.0,1.0,1.0,20.0,2.0,137.0,2.0,3.0,5.0,0.39,1.0,92.0,2.0,0.0,22.0,2.0,15.3,0.0,2.0,1.0,0.805555555555556,0.0,180.0,1.1,0.0,3.0,2.0,0.6098240563542349,0.39017594364576513
852,2,1.0,0.0,2.0,6.0,7.0,1.0,494.0,2.0,0.0,1.0,0.33,0.0,88.0,4.0,0.0,18.0,2.0,5.52631578947368,0.0,1.0,1.0,0.8,0.0,126.0,1.0,0.0,4.0,5.0,0.5126003089394742,0.48739969106052583
852,3,0.0,0.0,1.0,1.0,5.0,2.0,140.0,2.0,1.0,1.0,0.36,0.0,62.0,3.0,0.0,18.0,2.0,5.72727272727273,0.0,1.0,1.0,0.638297872340426,0.0,164.0,1.1,0.0,5.0,6.0,0.529294478973579,0.470705521026421
237,0,33.0,1.0,2.0,1.0,2.0,0.0,33.0,2.0,0.0,0.0,0.21,0.0,90.0,5.0,0.0,14.0,2.0,2.09090909090909,0.0,2.0,1.0,1.0,0.0,113.0,1.1,0.0,2.0,1.0,0.8566077831508268,0.14339221684917328
237,1,0.0,49.0,1.0,3.0,26.0,0.0,33.0,27.0,0.0,1.0,0.07,0.0,79.0,4.0,0.0,25.0,7.0,3.32258064516129,1.0,1.0,1.0,1.8,0.0,131.0,1.1,0.0,2.0,2.0,0.5530709516267256,0.44692904837327435
911,0,19.0,1.0,4.0,15.0,22.0,0.0,59.0,6.0,15.0,8.0,0.09,1.0,92.0,1.0,2.0,4.0,2.0,5.6,1.0,1.0,1.0,1.5,0.0,565.0,0.9,3.0,1.0,1.0,0.5438357136641041,0.45616428633589584
