test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
11,0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,55.0,1.0,4.0,1.0,7.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,2.0,0.5,0.0,2.0,3.0,3.0,0.517430515369817,0.48256948463018295
11,1,0.0,0.0,1.0,1.0,0.0,3.0,3.0,49.0,1.0,0.0,2.0,7.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.4,0.0,4.0,2.0,0.0,0.6314317087873252,0.368568291212675
52,0,0.0,0.0,1.0,5.0,4.0,1.0,2.0,56.0,4.0,3.0,10.0,18.0,0.0,3.0,0.0,12.0,2.0,1.0,1.0,0.0,0.444444444444444,2.0,4.0,6.0,0.0,0.5076969946488231,0.492303005351177
52,1,2.0,1.0,1.0,2.0,0.0,1.0,0.0,56.0,4.0,9.0,10.0,13.0,8.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,0.5,0.0,3.0,2.0,2.0,0.5671711647627029,0.43282883523729737
52,2,2.0,0.0,1.0,0.0,0.0,1.0,1.0,51.0,2.0,2.0,5.0,21.0,0.0,3.0,0.0,11.0,2.0,0.0,1.0,0.0,0.4,2.0,2.0,6.0,3.0,0.5626795678129002,0.4373204321870998
58,0,0.0,0.0,1.0,2.0,6.0,2.0,1.0,108.0,1.0,1.0,7.0,29.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.5,2.0,2.0,3.0,2.0,0.5244252174934911,0.4755747825065089
1534,0,2.0,2.0,1.0,1.0,26.0,6.0,2.0,176.0,1.0,0.0,6.0,10.0,0.0,1.0,0.0,5.0,2.0,1.0,1.0,0.0,0.25,0.0,1.0,4.0,1.0,0.5228339887125262,0.4771660112874739
1534,1,4.0,2.0,2.0,1.0,1.0,5.0,3.0,60.0,5.0,3.0,4.0,12.0,7.0,1.0,2.0,5.0,2.0,0.0,1.0,0.0,0.375,0.0,4.0,3.0,1.0,0.5844128551524367,0.41558714484756343
1534,2,1.0,0.0,2.0,1.0,13.0,4.0,3.0,183.0,2.0,0.0,1.0,39.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.714285714285714,0.0,5.0,5.0,0.0,0.505459456283533,0.494540543716467
106,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,62.0,1.0,2.0,6.0,75.0,0.0,3.0,0.0,12.0,2.0,1.0,1.0,1.0,0.5,0.0,2.0,3.0,4.0,0.5311553998122581,0.4688446001877419
107,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.0,1.0,4.0,10.0,21.0,0.0,1.0,0.0,19.0,2.0,1.0,1.0,0.0,0.666666666666667,0.0,3.0,0.0,3.0,0.6008092278842065,0.3991907721157935
107,1,1.0,0.0,1.0,0.0,20.0,0.0,1.0,31.0,2.0,2.0,6.0,25.0,0.0,4.0,0.0,15.0,2.0,0.0,0.0,0.0,0.388888888888889,0.0,4.0,4.0,3.0,0.5262632490524412,0.4737367509475592
107,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.0,1.0,2.0,5.0,23.0,0.0,3.0,0.0,7.0,1.0,0.0,1.0,0.0,0.461538461538462,2.0,1.0,4.0,3.0,0.6071719376869784,0.3928280623130216
107,3,0.0,0.0,1.0,0.0,18.0,0.0,1.0,43.0,1.0,0.0,6.0,20.0,0.0,4.0,1.0,10.0,1.0,0.0,1.0,0.0,0.444444444444444,0.0,3.0,3.0,2.0,0.6243247197393725,0.3756752802606275
110,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,1.0,2.0,8.0,24.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.333333333333333,0.0,3.0,3.0,1.0,0.5534274174059953,0.4465725825940046
166,0,0.0,0.0,1.0,0.0,26.0,4.0,1.0,39.0,1.0,0.0,10.0,21.0,0.0,1.0,0.0,19.0,2.0,1.0,1.0,0.0,0.666666666666667,0.0,3.0,2.0,3.0,0.5278899490031358,0.47211005099686415
166,1,1.0,0.0,1.0,0.0,18.0,0.0,1.0,31.0,2.0,2.0,6.0,25.0,0.0,4.0,0.0,15.0,2.0,0.0,0.0,0.0,0.388888888888889,0.0,2.0,4.0,3.0,0.6138916280091825,0.3861083719908174
166,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,4.0,8.0,5.0,42.0,0.0,2.0,1.0,11.0,2.0,1.0,1.0,0.0,0.444444444444444,0.0,1.0,1.0,5.0,0.6393271019903027,0.3606728980096973
