test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
1499,0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5648301290676125,0.4351698709323873
1499,1,0.0,7.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7434002989016926,0.25659970109830726
1499,2,0.0,5.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.8061808204356491,0.19381917956435096
11,0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,107.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,3.0,3.0,0.5089406078504053,0.49105939214959476
11,1,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,50.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,3.0,3.0,0.5425263339127622,0.4574736660872378
11,2,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,17.0,0.0,0.4,0.0,2.0,3.0,3.0,0.5460027542825304,0.4539972457174695
11,3,1.0,0.0,1.0,23.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,3.0,3.0,0.5539001179216726,0.44609988207832735
11,4,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,20.0,0.0,0.4,0.0,3.0,3.0,3.0,0.5178835424906153,0.4821164575093848
11,5,1.0,0.0,1.0,1.0,18.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,3.0,3.0,0.6431360676007986,0.35686393239920156
11,6,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,1.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.5423632528252974,0.45763674717470276
11,7,1.0,0.0,1.0,19.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,3.0,1.0,1.0,0.0,0.4,0.0,3.0,3.0,3.0,0.5368001482490959,0.4631998517509042
11,8,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,12.0,0.0,0.4,0.0,3.0,3.0,3.0,0.5238320091327133,0.47616799086728645
11,9,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,15.0,0.0,0.4,0.0,3.0,3.0,3.0,0.5494386178431795,0.4505613821568205
11,10,10.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,3.0,1.0,0.5422086886324919,0.457791311367508
11,11,1.0,0.0,1.0,25.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,3.0,3.0,0.5145634725077342,0.48543652749226596
11,12,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,2.0,0.4,0.0,3.0,0.0,3.0,0.6304399692848338,0.36956003071516613
11,13,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,52.0,1.0,0.0,0.4,0.0,3.0,3.0,3.0,0.5517854128913606,0.44821458710863943
11,14,1.0,0.0,1.0,1.0,3.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,11.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,3.0,3.0,0.5218924204276939,0.47810757957230593
