test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,74.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,12.0,0.657634484210488,0.34236551578951196
59,1,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,1.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,8.0,0.6299773886393629,0.37002261136063713
59,2,17.0,7.0,1.0,1.0,0.0,2.0,11.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,1.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.8148034280147077,0.1851965719852923
59,3,17.0,7.0,1.0,1.0,0.0,2.0,8.0,417.0,26.0,2.0,32.0,150.0,17.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6941314713061123,0.3058685286938877
59,4,17.0,7.0,1.0,1.0,0.0,2.0,24.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6063773333130218,0.39362266668697815
59,5,17.0,7.0,1.0,1.0,0.0,2.0,21.0,417.0,26.0,21.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.5361479005417267,0.46385209945827327
59,6,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,26.0,32.0,150.0,0.0,3.0,19.0,22.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.7130764103696259,0.2869235896303742
59,7,17.0,7.0,1.0,1.0,0.0,2.0,16.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,76.0,0.0,0.5,1.0,2.0,0.6338577862386265,0.3661422137613735
59,8,17.0,7.0,1.0,1.0,0.0,2.0,14.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6063773333130218,0.39362266668697815
59,9,17.0,7.0,7.0,1.0,0.0,2.0,8.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6182123588497417,0.38178764115025837
106,0,16.0,0.0,3.0,3.0,4.0,0.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,2.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.6021217338795645,0.39787826612043553
106,1,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,0.0,0.6764670706253473,0.3235329293746528
106,2,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,3.0,0.857142857142857,2.0,1.0,0.5414092112486029,0.4585907887513972
106,3,16.0,0.0,8.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,0.0,0.6796772363582244,0.32032276364177553
106,4,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,1.0,2.0,302.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.5256500097455793,0.4743499902544207
106,5,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,1.0,0.7036890611857146,0.2963109388142854
106,6,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,26.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,3.0,0.6295344891999506,0.37046551080004947
106,7,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,8.0,0.0,0.857142857142857,2.0,3.0,0.5846192374694374,0.4153807625305626
106,8,16.0,0.0,3.0,40.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,0.0,0.6937380901303747,0.30626190986962537
106,9,16.0,0.0,3.0,3.0,4.0,5.0,7.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,1.0,0.7186790986251304,0.28132090137486965
117,0,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,13.0,25.0,1.0,3.0,2859.0,19.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.6198761396368628,0.38012386036313717
117,1,7.0,0.0,2.0,1.0,0.0,0.0,3.0,137.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.5041735748486907,0.49582642515130926
117,2,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,33.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.41463414634146,1.0,65.0,0.0,0.8,3.0,7.0,0.5866965541332922,0.41330344586670775
117,3,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,13.0,25.0,1.0,2.0,947.0,19.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.7849291534553309,0.21507084654466913
117,4,7.0,0.0,2.0,1.0,0.0,4.0,4.0,137.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.41463414634146,13.0,1.0,0.0,0.8,3.0,7.0,0.6038355532075902,0.3961644467924098
117,5,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,9.2,1.0,1.0,0.0,0.8,3.0,7.0,0.7041062677444268,0.29589373225557325
117,6,12.0,0.0,2.0,21.0,0.0,4.0,3.0,137.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.5191354925244569,0.48086450747554316
117,7,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.41463414634146,12.0,1.0,0.0,0.8,3.0,7.0,0.5445907314665448,0.45540926853345515
117,8,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,13.0,25.0,1.0,3.0,939.0,19.0,2.0,79.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.5099194260631554,0.4900805739368445
117,9,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,13.0,25.0,1.0,3.0,317.0,19.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.6198761396368628,0.38012386036313717
160,0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,122.0,2.0,8.0,44.0,61.0,0.0,4.0,2.0,28.0,5.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.5805421854394646,0.4194578145605354
160,1,1.0,0.0,1.0,2.0,0.0,0.0,1.0,122.0,2.0,8.0,44.0,112.0,0.0,4.0,2.0,73.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,2.0,0.5708616096641126,0.42913839033588747
160,2,1.0,0.0,1.0,2.0,17.0,0.0,1.0,122.0,2.0,8.0,44.0,112.0,0.0,4.0,2.0,28.0,5.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.7054730143049364,0.2945269856950637
160,3,1.0,0.0,1.0,2.0,0.0,0.0,1.0,122.0,2.0,8.0,44.0,36.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,0.0,0.862856565621765,0.13714343437823495
160,4,1.0,0.0,1.0,2.0,0.0,0.0,1.0,122.0,2.0,8.0,44.0,112.0,0.0,4.0,2.0,28.0,3.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,3.0,0.6401696593298996,0.3598303406701004
160,5,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1393.0,2.0,8.0,44.0,112.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,1.0,0.5476670867831301,0.4523329132168699
160,6,1.0,0.0,1.0,40.0,0.0,0.0,1.0,122.0,2.0,8.0,44.0,112.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,0.0,0.7372389546118068,0.2627610453881933
160,7,1.0,0.0,1.0,35.0,25.0,0.0,1.0,122.0,2.0,8.0,44.0,112.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.7053712525158431,0.29462874748415685
160,8,1.0,0.0,1.0,2.0,39.0,0.0,1.0,122.0,2.0,8.0,44.0,112.0,0.0,4.0,2.0,28.0,6.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.7054730143049364,0.2945269856950637
160,9,1.0,0.0,1.0,2.0,0.0,0.0,1.0,122.0,2.0,8.0,44.0,112.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,1.0,0.5293122694792821,0.4706877305207179
204,0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,18.0,5.0,0.0,4.26086956521739,0.0,1.0,3.0,0.0,2.0,1.0,0.6490517049544298,0.3509482950455702
204,1,2.0,0.0,0.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,18.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,0.0,0.7546023842257692,0.24539761577423078
204,2,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,2791.0,18.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,6.0,6.0,0.5548073256821362,0.44519267431786375
204,3,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,18.0,3.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,4.0,6.0,0.7017519045003754,0.2982480954996246
204,4,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,18.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.6,4.0,6.0,0.5181440778897852,0.4818559221102148
204,5,2.0,0.0,1.0,33.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,18.0,1.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,6.0,0.5141855199844607,0.48581448001553923
204,6,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,1.0,5.0,0.0,4.26086956521739,0.0,68.0,0.0,0.0,2.0,6.0,0.8045782039305434,0.1954217960694566
204,7,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,18.0,5.0,193.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,2.0,0.5439326453812371,0.4560673546187629
204,8,2.0,0.0,1.0,23.0,31.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,18.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,6.0,0.5417074011069516,0.45829259889304846
204,9,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,106.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,4.0,6.0,0.558710916282289,0.4412890837177111
