Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 8.2,0.0808,1.0,1.10182
-0.023 < OWN_COMMIT <= 0.047,0.37813,0.99646,1.09792
8.2 < CountLineComment <= 30.8,0.34554,0.99096,1.09186
MAJOR_LINE <= -0.135,0.09152,0.99024,1.09107
1.04 < MINOR_LINE <= 1.66,0.13348,0.98662,1.08708
-0.135 < MAJOR_LINE <= 0.34,0.34955,0.98595,1.08634
CountClassCoupled <= 0.4,0.20313,0.98462,1.08487
PercentLackOfCohesion <= 2,0.24777,0.98378,1.08395
MaxNesting_Mean <= 0.055,0.23973,0.98324,1.08335
RatioCommentToCode > 1.635,0.19821,0.98198,1.08197
