Antecedent,Antecedent Coverage %,Confidence,Lift
CountLineComment <= 19.2,0.17098,0.99739,1.07308
-0.024 < OWN_COMMIT <= 0.04,0.42545,0.99685,1.0725
0.4 < CountClassCoupled <= 2.24,0.20045,0.99109,1.0663
MaxNesting_Mean <= 0.035,0.24196,0.99077,1.06596
PercentLackOfCohesion <= 2.5,0.23839,0.98876,1.0638
19.2 < CountLineComment <= 27.7,0.23304,0.98659,1.06146
RatioCommentToCode > 1.63,0.19955,0.98658,1.06145
0.87 < RatioCommentToCode <= 1.63,0.17589,0.98477,1.0595
0.175 < MAJOR_LINE <= 0.835,0.14554,0.98466,1.05939
-0.045 < MAJOR_LINE <= 0.175,0.36205,0.98397,1.05864
